,time,sd,year,day,decade
740,1962-04-11,0.05596954,1962,11,1960
741,1962-04-12,0.05616348,1962,12,1960
742,1962-04-13,0.056277256,1962,13,1960
743,1962-04-14,0.056337956,1962,14,1960
744,1962-04-15,0.05640543,1962,15,1960
745,1962-04-16,0.05654128,1962,16,1960
746,1962-04-17,0.05656482,1962,17,1960
747,1962-04-18,0.05665174,1962,18,1960
748,1962-04-19,0.05679444,1962,19,1960
749,1962-04-20,0.056639772,1962,20,1960
750,1962-04-21,0.05650373,1962,21,1960
751,1962-04-22,0.056445435,1962,22,1960
752,1962-04-23,0.056383643,1962,23,1960
753,1962-04-24,0.056206573,1962,24,1960
754,1962-04-25,0.056015104,1962,25,1960
755,1962-04-26,0.05607963,1962,26,1960
756,1962-04-27,0.056149136,1962,27,1960
757,1962-04-28,0.05629721,1962,28,1960
758,1962-04-29,0.056422126,1962,29,1960
759,1962-04-30,0.056567598,1962,30,1960
760,1962-05-01,,1962,1,1960
761,1962-05-02,,1962,2,1960
762,1962-05-03,,1962,3,1960
763,1962-05-04,,1962,4,1960
764,1962-05-05,,1962,5,1960
765,1962-05-06,,1962,6,1960
766,1962-05-07,,1962,7,1960
767,1962-05-08,,1962,8,1960
768,1962-05-09,,1962,9,1960
769,1962-05-10,,1962,10,1960
770,1962-05-11,,1962,11,1960
771,1962-05-12,,1962,12,1960
772,1962-05-13,,1962,13,1960
773,1962-05-14,,1962,14,1960
774,1962-05-15,,1962,15,1960
775,1962-05-16,,1962,16,1960
776,1962-05-17,,1962,17,1960
777,1962-05-18,,1962,18,1960
778,1962-05-19,,1962,19,1960
779,1962-05-20,,1962,20,1960
780,1962-05-21,,1962,21,1960
781,1962-05-22,,1962,22,1960
782,1962-05-23,,1962,23,1960
783,1962-05-24,,1962,24,1960
784,1962-05-25,,1962,25,1960
785,1962-05-26,,1962,26,1960
786,1962-05-27,,1962,27,1960
787,1962-05-28,,1962,28,1960
788,1962-05-29,,1962,29,1960
789,1962-05-30,,1962,30,1960
790,1962-05-31,,1962,31,1960
791,1962-06-01,,1962,1,1960
792,1962-06-02,,1962,2,1960
793,1962-06-03,,1962,3,1960
794,1962-06-04,,1962,4,1960
795,1962-06-05,,1962,5,1960
796,1962-06-06,,1962,6,1960
797,1962-06-07,,1962,7,1960
798,1962-06-08,,1962,8,1960
799,1962-06-09,,1962,9,1960
800,1962-06-10,,1962,10,1960
801,1962-06-11,,1962,11,1960
802,1962-06-12,,1962,12,1960
803,1962-06-13,,1962,13,1960
804,1962-06-14,,1962,14,1960
805,1962-06-15,,1962,15,1960
806,1962-06-16,,1962,16,1960
807,1962-06-17,,1962,17,1960
808,1962-06-18,,1962,18,1960
809,1962-06-19,,1962,19,1960
810,1962-06-20,,1962,20,1960
811,1962-06-21,,1962,21,1960
812,1962-06-22,,1962,22,1960
813,1962-06-23,,1962,23,1960
814,1962-06-24,,1962,24,1960
815,1962-06-25,,1962,25,1960
816,1962-06-26,,1962,26,1960
817,1962-06-27,,1962,27,1960
818,1962-06-28,,1962,28,1960
819,1962-06-29,,1962,29,1960
820,1962-06-30,,1962,30,1960
821,1962-07-01,,1962,1,1960
822,1962-07-02,,1962,2,1960
823,1962-07-03,,1962,3,1960
824,1962-07-04,,1962,4,1960
825,1962-07-05,,1962,5,1960
826,1962-07-06,,1962,6,1960
827,1962-07-07,,1962,7,1960
828,1962-07-08,,1962,8,1960
829,1962-07-09,,1962,9,1960
830,1962-07-10,,1962,10,1960
831,1962-07-11,,1962,11,1960
832,1962-07-12,,1962,12,1960
833,1962-07-13,,1962,13,1960
834,1962-07-14,,1962,14,1960
835,1962-07-15,,1962,15,1960
836,1962-07-16,,1962,16,1960
837,1962-07-17,,1962,17,1960
838,1962-07-18,,1962,18,1960
839,1962-07-19,,1962,19,1960
840,1962-07-20,,1962,20,1960
841,1962-07-21,,1962,21,1960
842,1962-07-22,,1962,22,1960
843,1962-07-23,,1962,23,1960
844,1962-07-24,,1962,24,1960
845,1962-07-25,,1962,25,1960
846,1962-07-26,,1962,26,1960
847,1962-07-27,,1962,27,1960
848,1962-07-28,,1962,28,1960
849,1962-07-29,,1962,29,1960
850,1962-07-30,,1962,30,1960
851,1962-07-31,,1962,31,1960
852,1962-08-01,,1962,1,1960
853,1962-08-02,,1962,2,1960
854,1962-08-03,,1962,3,1960
855,1962-08-04,,1962,4,1960
856,1962-08-05,,1962,5,1960
857,1962-08-06,,1962,6,1960
858,1962-08-07,,1962,7,1960
859,1962-08-08,,1962,8,1960
860,1962-08-09,,1962,9,1960
861,1962-08-10,,1962,10,1960
862,1962-08-11,,1962,11,1960
863,1962-08-12,,1962,12,1960
864,1962-08-13,,1962,13,1960
865,1962-08-14,,1962,14,1960
866,1962-08-15,,1962,15,1960
867,1962-08-16,,1962,16,1960
868,1962-08-17,,1962,17,1960
869,1962-08-18,,1962,18,1960
870,1962-08-19,,1962,19,1960
871,1962-08-20,,1962,20,1960
872,1962-08-21,,1962,21,1960
873,1962-08-22,,1962,22,1960
874,1962-08-23,,1962,23,1960
875,1962-08-24,,1962,24,1960
876,1962-08-25,,1962,25,1960
877,1962-08-26,,1962,26,1960
878,1962-08-27,,1962,27,1960
879,1962-08-28,,1962,28,1960
880,1962-08-29,,1962,29,1960
881,1962-08-30,,1962,30,1960
882,1962-08-31,,1962,31,1960
883,1962-09-01,,1962,1,1960
884,1962-09-02,,1962,2,1960
885,1962-09-03,,1962,3,1960
886,1962-09-04,,1962,4,1960
887,1962-09-05,,1962,5,1960
888,1962-09-06,,1962,6,1960
889,1962-09-07,,1962,7,1960
890,1962-09-08,,1962,8,1960
891,1962-09-09,,1962,9,1960
892,1962-09-10,,1962,10,1960
893,1962-09-11,,1962,11,1960
894,1962-09-12,,1962,12,1960
895,1962-09-13,,1962,13,1960
896,1962-09-14,,1962,14,1960
897,1962-09-15,,1962,15,1960
898,1962-09-16,,1962,16,1960
899,1962-09-17,,1962,17,1960
900,1962-09-18,,1962,18,1960
901,1962-09-19,,1962,19,1960
902,1962-09-20,,1962,20,1960
903,1962-09-21,,1962,21,1960
904,1962-09-22,,1962,22,1960
905,1962-09-23,,1962,23,1960
906,1962-09-24,,1962,24,1960
907,1962-09-25,,1962,25,1960
908,1962-09-26,,1962,26,1960
909,1962-09-27,,1962,27,1960
910,1962-09-28,,1962,28,1960
911,1962-09-29,,1962,29,1960
912,1962-09-30,,1962,30,1960
913,1962-10-01,,1962,1,1960
914,1962-10-02,,1962,2,1960
915,1962-10-03,,1962,3,1960
916,1962-10-04,,1962,4,1960
917,1962-10-05,,1962,5,1960
918,1962-10-06,,1962,6,1960
919,1962-10-07,,1962,7,1960
920,1962-10-08,,1962,8,1960
921,1962-10-09,,1962,9,1960
922,1962-10-10,,1962,10,1960
923,1962-10-11,,1962,11,1960
924,1962-10-12,,1962,12,1960
925,1962-10-13,,1962,13,1960
926,1962-10-14,,1962,14,1960
927,1962-10-15,,1962,15,1960
928,1962-10-16,,1962,16,1960
929,1962-10-17,,1962,17,1960
930,1962-10-18,,1962,18,1960
931,1962-10-19,,1962,19,1960
932,1962-10-20,,1962,20,1960
933,1962-10-21,,1962,21,1960
934,1962-10-22,,1962,22,1960
935,1962-10-23,,1962,23,1960
936,1962-10-24,,1962,24,1960
937,1962-10-25,,1962,25,1960
938,1962-10-26,,1962,26,1960
939,1962-10-27,,1962,27,1960
940,1962-10-28,,1962,28,1960
941,1962-10-29,,1962,29,1960
942,1962-10-30,,1962,30,1960
943,1962-10-31,,1962,31,1960
944,1962-11-01,,1962,1,1960
945,1962-11-02,,1962,2,1960
946,1962-11-03,,1962,3,1960
947,1962-11-04,,1962,4,1960
948,1962-11-05,,1962,5,1960
949,1962-11-06,,1962,6,1960
950,1962-11-07,,1962,7,1960
951,1962-11-08,,1962,8,1960
952,1962-11-09,,1962,9,1960
953,1962-11-10,,1962,10,1960
954,1962-11-11,,1962,11,1960
955,1962-11-12,,1962,12,1960
956,1962-11-13,,1962,13,1960
957,1962-11-14,,1962,14,1960
958,1962-11-15,,1962,15,1960
959,1962-11-16,,1962,16,1960
960,1962-11-17,,1962,17,1960
961,1962-11-18,,1962,18,1960
962,1962-11-19,,1962,19,1960
963,1962-11-20,,1962,20,1960
964,1962-11-21,,1962,21,1960
965,1962-11-22,,1962,22,1960
966,1962-11-23,,1962,23,1960
967,1962-11-24,,1962,24,1960
968,1962-11-25,,1962,25,1960
969,1962-11-26,,1962,26,1960
970,1962-11-27,,1962,27,1960
971,1962-11-28,,1962,28,1960
972,1962-11-29,,1962,29,1960
973,1962-11-30,,1962,30,1960
974,1962-12-01,,1962,1,1960
975,1962-12-02,,1962,2,1960
976,1962-12-03,,1962,3,1960
977,1962-12-04,,1962,4,1960
978,1962-12-05,,1962,5,1960
979,1962-12-06,,1962,6,1960
980,1962-12-07,,1962,7,1960
981,1962-12-08,,1962,8,1960
982,1962-12-09,,1962,9,1960
983,1962-12-10,,1962,10,1960
984,1962-12-11,,1962,11,1960
985,1962-12-12,,1962,12,1960
986,1962-12-13,,1962,13,1960
987,1962-12-14,,1962,14,1960
988,1962-12-15,,1962,15,1960
989,1962-12-16,,1962,16,1960
990,1962-12-17,,1962,17,1960
991,1962-12-18,,1962,18,1960
992,1962-12-19,,1962,19,1960
993,1962-12-20,,1962,20,1960
994,1962-12-21,,1962,21,1960
995,1962-12-22,,1962,22,1960
996,1962-12-23,,1962,23,1960
997,1962-12-24,,1962,24,1960
998,1962-12-25,,1962,25,1960
999,1962-12-26,,1962,26,1960
1000,1962-12-27,,1962,27,1960
1001,1962-12-28,,1962,28,1960
1002,1962-12-29,,1962,29,1960
1003,1962-12-30,,1962,30,1960
1004,1962-12-31,,1962,31,1960
1005,1963-01-01,,1963,1,1960
1006,1963-01-02,,1963,2,1960
1007,1963-01-03,,1963,3,1960
1008,1963-01-04,,1963,4,1960
1009,1963-01-05,,1963,5,1960
1010,1963-01-06,,1963,6,1960
1011,1963-01-07,,1963,7,1960
1012,1963-01-08,,1963,8,1960
1013,1963-01-09,,1963,9,1960
1014,1963-01-10,,1963,10,1960
1015,1963-01-11,,1963,11,1960
1016,1963-01-12,,1963,12,1960
1017,1963-01-13,,1963,13,1960
1018,1963-01-14,,1963,14,1960
1019,1963-01-15,,1963,15,1960
1020,1963-01-16,,1963,16,1960
1021,1963-01-17,,1963,17,1960
1022,1963-01-18,,1963,18,1960
1023,1963-01-19,,1963,19,1960
1024,1963-01-20,,1963,20,1960
1025,1963-01-21,,1963,21,1960
1026,1963-01-22,,1963,22,1960
1027,1963-01-23,,1963,23,1960
1028,1963-01-24,,1963,24,1960
1029,1963-01-25,,1963,25,1960
1030,1963-01-26,,1963,26,1960
1031,1963-01-27,,1963,27,1960
1032,1963-01-28,,1963,28,1960
1033,1963-01-29,,1963,29,1960
1034,1963-01-30,,1963,30,1960
1035,1963-01-31,,1963,31,1960
1036,1963-02-01,,1963,1,1960
1037,1963-02-02,,1963,2,1960
1038,1963-02-03,,1963,3,1960
1039,1963-02-04,,1963,4,1960
1040,1963-02-05,,1963,5,1960
1041,1963-02-06,,1963,6,1960
1042,1963-02-07,,1963,7,1960
1043,1963-02-08,,1963,8,1960
1044,1963-02-09,,1963,9,1960
1045,1963-02-10,,1963,10,1960
1046,1963-02-11,,1963,11,1960
1047,1963-02-12,,1963,12,1960
1048,1963-02-13,,1963,13,1960
1049,1963-02-14,,1963,14,1960
1050,1963-02-15,,1963,15,1960
1051,1963-02-16,,1963,16,1960
1052,1963-02-17,,1963,17,1960
1053,1963-02-18,,1963,18,1960
1054,1963-02-19,,1963,19,1960
1055,1963-02-20,,1963,20,1960
1056,1963-02-21,,1963,21,1960
1057,1963-02-22,,1963,22,1960
1058,1963-02-23,,1963,23,1960
1059,1963-02-24,,1963,24,1960
1060,1963-02-25,,1963,25,1960
1061,1963-02-26,,1963,26,1960
1062,1963-02-27,,1963,27,1960
1063,1963-02-28,,1963,28,1960
1064,1963-03-01,,1963,1,1960
1065,1963-03-02,,1963,2,1960
1066,1963-03-03,,1963,3,1960
1067,1963-03-04,,1963,4,1960
1068,1963-03-05,,1963,5,1960
1069,1963-03-06,,1963,6,1960
1070,1963-03-07,,1963,7,1960
1071,1963-03-08,,1963,8,1960
1072,1963-03-09,,1963,9,1960
1073,1963-03-10,,1963,10,1960
1074,1963-03-11,,1963,11,1960
1075,1963-03-12,,1963,12,1960
1076,1963-03-13,,1963,13,1960
1077,1963-03-14,,1963,14,1960
1078,1963-03-15,,1963,15,1960
1079,1963-03-16,,1963,16,1960
1080,1963-03-17,,1963,17,1960
1081,1963-03-18,,1963,18,1960
1082,1963-03-19,,1963,19,1960
1083,1963-03-20,,1963,20,1960
1084,1963-03-21,,1963,21,1960
1085,1963-03-22,,1963,22,1960
1086,1963-03-23,,1963,23,1960
1087,1963-03-24,,1963,24,1960
1088,1963-03-25,,1963,25,1960
1089,1963-03-26,,1963,26,1960
1090,1963-03-27,,1963,27,1960
1091,1963-03-28,,1963,28,1960
1092,1963-03-29,,1963,29,1960
1093,1963-03-30,,1963,30,1960
1094,1963-03-31,,1963,31,1960
1095,1963-04-01,0.04797834,1963,1,1960
1096,1963-04-02,0.048085302,1963,2,1960
1097,1963-04-03,0.048220385,1963,3,1960
1098,1963-04-04,0.048373777,1963,4,1960
1099,1963-04-05,0.048594523,1963,5,1960
1100,1963-04-06,0.04875676,1963,6,1960
1101,1963-04-07,0.048867714,1963,7,1960
1102,1963-04-08,0.04907265,1963,8,1960
1103,1963-04-09,0.049503583,1963,9,1960
1104,1963-04-10,0.04974674,1963,10,1960
1105,1963-04-11,0.0498002,1963,11,1960
1106,1963-04-12,0.049950212,1963,12,1960
1107,1963-04-13,0.050156873,1963,13,1960
1108,1963-04-14,0.05022855,1963,14,1960
1109,1963-04-15,0.050370056,1963,15,1960
1110,1963-04-16,0.050746173,1963,16,1960
1111,1963-04-17,0.051197875,1963,17,1960
1112,1963-04-18,0.051548123,1963,18,1960
1113,1963-04-19,0.051662624,1963,19,1960
1114,1963-04-20,0.05171511,1963,20,1960
1115,1963-04-21,0.0519568,1963,21,1960
1116,1963-04-22,0.05218331,1963,22,1960
1117,1963-04-23,0.05252969,1963,23,1960
1118,1963-04-24,0.052621473,1963,24,1960
1119,1963-04-25,0.05284827,1963,25,1960
1120,1963-04-26,0.052722964,1963,26,1960
1121,1963-04-27,0.05211853,1963,27,1960
1122,1963-04-28,0.05144274,1963,28,1960
1123,1963-04-29,0.050511908,1963,29,1960
1124,1963-04-30,0.049212564,1963,30,1960
1125,1963-05-01,,1963,1,1960
1126,1963-05-02,,1963,2,1960
1127,1963-05-03,,1963,3,1960
1128,1963-05-04,,1963,4,1960
1129,1963-05-05,,1963,5,1960
1130,1963-05-06,,1963,6,1960
1131,1963-05-07,,1963,7,1960
1132,1963-05-08,,1963,8,1960
1133,1963-05-09,,1963,9,1960
1134,1963-05-10,,1963,10,1960
1135,1963-05-11,,1963,11,1960
1136,1963-05-12,,1963,12,1960
1137,1963-05-13,,1963,13,1960
1138,1963-05-14,,1963,14,1960
1139,1963-05-15,,1963,15,1960
1140,1963-05-16,,1963,16,1960
1141,1963-05-17,,1963,17,1960
1142,1963-05-18,,1963,18,1960
1143,1963-05-19,,1963,19,1960
1144,1963-05-20,,1963,20,1960
1145,1963-05-21,,1963,21,1960
1146,1963-05-22,,1963,22,1960
1147,1963-05-23,,1963,23,1960
1148,1963-05-24,,1963,24,1960
1149,1963-05-25,,1963,25,1960
1150,1963-05-26,,1963,26,1960
1151,1963-05-27,,1963,27,1960
1152,1963-05-28,,1963,28,1960
1153,1963-05-29,,1963,29,1960
1154,1963-05-30,,1963,30,1960
1155,1963-05-31,,1963,31,1960
1156,1963-06-01,,1963,1,1960
1157,1963-06-02,,1963,2,1960
1158,1963-06-03,,1963,3,1960
1159,1963-06-04,,1963,4,1960
1160,1963-06-05,,1963,5,1960
1161,1963-06-06,,1963,6,1960
1162,1963-06-07,,1963,7,1960
1163,1963-06-08,,1963,8,1960
1164,1963-06-09,,1963,9,1960
1165,1963-06-10,,1963,10,1960
1166,1963-06-11,,1963,11,1960
1167,1963-06-12,,1963,12,1960
1168,1963-06-13,,1963,13,1960
1169,1963-06-14,,1963,14,1960
1170,1963-06-15,,1963,15,1960
1171,1963-06-16,,1963,16,1960
1172,1963-06-17,,1963,17,1960
1173,1963-06-18,,1963,18,1960
1174,1963-06-19,,1963,19,1960
1175,1963-06-20,,1963,20,1960
1176,1963-06-21,,1963,21,1960
1177,1963-06-22,,1963,22,1960
1178,1963-06-23,,1963,23,1960
1179,1963-06-24,,1963,24,1960
1180,1963-06-25,,1963,25,1960
1181,1963-06-26,,1963,26,1960
1182,1963-06-27,,1963,27,1960
1183,1963-06-28,,1963,28,1960
1184,1963-06-29,,1963,29,1960
1185,1963-06-30,,1963,30,1960
1186,1963-07-01,,1963,1,1960
1187,1963-07-02,,1963,2,1960
1188,1963-07-03,,1963,3,1960
1189,1963-07-04,,1963,4,1960
1190,1963-07-05,,1963,5,1960
1191,1963-07-06,,1963,6,1960
1192,1963-07-07,,1963,7,1960
1193,1963-07-08,,1963,8,1960
1194,1963-07-09,,1963,9,1960
1195,1963-07-10,,1963,10,1960
1196,1963-07-11,,1963,11,1960
1197,1963-07-12,,1963,12,1960
1198,1963-07-13,,1963,13,1960
1199,1963-07-14,,1963,14,1960
1200,1963-07-15,,1963,15,1960
1201,1963-07-16,,1963,16,1960
1202,1963-07-17,,1963,17,1960
1203,1963-07-18,,1963,18,1960
1204,1963-07-19,,1963,19,1960
1205,1963-07-20,,1963,20,1960
1206,1963-07-21,,1963,21,1960
1207,1963-07-22,,1963,22,1960
1208,1963-07-23,,1963,23,1960
1209,1963-07-24,,1963,24,1960
1210,1963-07-25,,1963,25,1960
1211,1963-07-26,,1963,26,1960
1212,1963-07-27,,1963,27,1960
1213,1963-07-28,,1963,28,1960
1214,1963-07-29,,1963,29,1960
1215,1963-07-30,,1963,30,1960
1216,1963-07-31,,1963,31,1960
1217,1963-08-01,,1963,1,1960
1218,1963-08-02,,1963,2,1960
1219,1963-08-03,,1963,3,1960
1220,1963-08-04,,1963,4,1960
1221,1963-08-05,,1963,5,1960
1222,1963-08-06,,1963,6,1960
1223,1963-08-07,,1963,7,1960
1224,1963-08-08,,1963,8,1960
1225,1963-08-09,,1963,9,1960
1226,1963-08-10,,1963,10,1960
1227,1963-08-11,,1963,11,1960
1228,1963-08-12,,1963,12,1960
1229,1963-08-13,,1963,13,1960
1230,1963-08-14,,1963,14,1960
1231,1963-08-15,,1963,15,1960
1232,1963-08-16,,1963,16,1960
1233,1963-08-17,,1963,17,1960
1234,1963-08-18,,1963,18,1960
1235,1963-08-19,,1963,19,1960
1236,1963-08-20,,1963,20,1960
1237,1963-08-21,,1963,21,1960
1238,1963-08-22,,1963,22,1960
1239,1963-08-23,,1963,23,1960
1240,1963-08-24,,1963,24,1960
1241,1963-08-25,,1963,25,1960
1242,1963-08-26,,1963,26,1960
1243,1963-08-27,,1963,27,1960
1244,1963-08-28,,1963,28,1960
1245,1963-08-29,,1963,29,1960
1246,1963-08-30,,1963,30,1960
1247,1963-08-31,,1963,31,1960
1248,1963-09-01,,1963,1,1960
1249,1963-09-02,,1963,2,1960
1250,1963-09-03,,1963,3,1960
1251,1963-09-04,,1963,4,1960
1252,1963-09-05,,1963,5,1960
1253,1963-09-06,,1963,6,1960
1254,1963-09-07,,1963,7,1960
1255,1963-09-08,,1963,8,1960
1256,1963-09-09,,1963,9,1960
1257,1963-09-10,,1963,10,1960
1258,1963-09-11,,1963,11,1960
1259,1963-09-12,,1963,12,1960
1260,1963-09-13,,1963,13,1960
1261,1963-09-14,,1963,14,1960
1262,1963-09-15,,1963,15,1960
1263,1963-09-16,,1963,16,1960
1264,1963-09-17,,1963,17,1960
1265,1963-09-18,,1963,18,1960
1266,1963-09-19,,1963,19,1960
1267,1963-09-20,,1963,20,1960
1268,1963-09-21,,1963,21,1960
1269,1963-09-22,,1963,22,1960
1270,1963-09-23,,1963,23,1960
1271,1963-09-24,,1963,24,1960
1272,1963-09-25,,1963,25,1960
1273,1963-09-26,,1963,26,1960
1274,1963-09-27,,1963,27,1960
1275,1963-09-28,,1963,28,1960
1276,1963-09-29,,1963,29,1960
1277,1963-09-30,,1963,30,1960
1278,1963-10-01,,1963,1,1960
1279,1963-10-02,,1963,2,1960
1280,1963-10-03,,1963,3,1960
1281,1963-10-04,,1963,4,1960
1282,1963-10-05,,1963,5,1960
1283,1963-10-06,,1963,6,1960
1284,1963-10-07,,1963,7,1960
1285,1963-10-08,,1963,8,1960
1286,1963-10-09,,1963,9,1960
1287,1963-10-10,,1963,10,1960
1288,1963-10-11,,1963,11,1960
1289,1963-10-12,,1963,12,1960
1290,1963-10-13,,1963,13,1960
1291,1963-10-14,,1963,14,1960
1292,1963-10-15,,1963,15,1960
1293,1963-10-16,,1963,16,1960
1294,1963-10-17,,1963,17,1960
1295,1963-10-18,,1963,18,1960
1296,1963-10-19,,1963,19,1960
1297,1963-10-20,,1963,20,1960
1298,1963-10-21,,1963,21,1960
1299,1963-10-22,,1963,22,1960
1300,1963-10-23,,1963,23,1960
1301,1963-10-24,,1963,24,1960
1302,1963-10-25,,1963,25,1960
1303,1963-10-26,,1963,26,1960
1304,1963-10-27,,1963,27,1960
1305,1963-10-28,,1963,28,1960
1306,1963-10-29,,1963,29,1960
1307,1963-10-30,,1963,30,1960
1308,1963-10-31,,1963,31,1960
1309,1963-11-01,,1963,1,1960
1310,1963-11-02,,1963,2,1960
1311,1963-11-03,,1963,3,1960
1312,1963-11-04,,1963,4,1960
1313,1963-11-05,,1963,5,1960
1314,1963-11-06,,1963,6,1960
1315,1963-11-07,,1963,7,1960
1316,1963-11-08,,1963,8,1960
1317,1963-11-09,,1963,9,1960
1318,1963-11-10,,1963,10,1960
1319,1963-11-11,,1963,11,1960
1320,1963-11-12,,1963,12,1960
1321,1963-11-13,,1963,13,1960
1322,1963-11-14,,1963,14,1960
1323,1963-11-15,,1963,15,1960
1324,1963-11-16,,1963,16,1960
1325,1963-11-17,,1963,17,1960
1326,1963-11-18,,1963,18,1960
1327,1963-11-19,,1963,19,1960
1328,1963-11-20,,1963,20,1960
1329,1963-11-21,,1963,21,1960
1330,1963-11-22,,1963,22,1960
1331,1963-11-23,,1963,23,1960
1332,1963-11-24,,1963,24,1960
1333,1963-11-25,,1963,25,1960
1334,1963-11-26,,1963,26,1960
1335,1963-11-27,,1963,27,1960
1336,1963-11-28,,1963,28,1960
1337,1963-11-29,,1963,29,1960
1338,1963-11-30,,1963,30,1960
1339,1963-12-01,,1963,1,1960
1340,1963-12-02,,1963,2,1960
1341,1963-12-03,,1963,3,1960
1342,1963-12-04,,1963,4,1960
1343,1963-12-05,,1963,5,1960
1344,1963-12-06,,1963,6,1960
1345,1963-12-07,,1963,7,1960
1346,1963-12-08,,1963,8,1960
1347,1963-12-09,,1963,9,1960
1348,1963-12-10,,1963,10,1960
1349,1963-12-11,,1963,11,1960
1350,1963-12-12,,1963,12,1960
1351,1963-12-13,,1963,13,1960
1352,1963-12-14,,1963,14,1960
1353,1963-12-15,,1963,15,1960
1354,1963-12-16,,1963,16,1960
1355,1963-12-17,,1963,17,1960
1356,1963-12-18,,1963,18,1960
1357,1963-12-19,,1963,19,1960
1358,1963-12-20,,1963,20,1960
1359,1963-12-21,,1963,21,1960
1360,1963-12-22,,1963,22,1960
1361,1963-12-23,,1963,23,1960
1362,1963-12-24,,1963,24,1960
1363,1963-12-25,,1963,25,1960
1364,1963-12-26,,1963,26,1960
1365,1963-12-27,,1963,27,1960
1366,1963-12-28,,1963,28,1960
1367,1963-12-29,,1963,29,1960
1368,1963-12-30,,1963,30,1960
1369,1963-12-31,,1963,31,1960
1370,1964-01-01,,1964,1,1960
1371,1964-01-02,,1964,2,1960
1372,1964-01-03,,1964,3,1960
1373,1964-01-04,,1964,4,1960
1374,1964-01-05,,1964,5,1960
1375,1964-01-06,,1964,6,1960
1376,1964-01-07,,1964,7,1960
1377,1964-01-08,,1964,8,1960
1378,1964-01-09,,1964,9,1960
1379,1964-01-10,,1964,10,1960
1380,1964-01-11,,1964,11,1960
1381,1964-01-12,,1964,12,1960
1382,1964-01-13,,1964,13,1960
1383,1964-01-14,,1964,14,1960
1384,1964-01-15,,1964,15,1960
1385,1964-01-16,,1964,16,1960
1386,1964-01-17,,1964,17,1960
1387,1964-01-18,,1964,18,1960
1388,1964-01-19,,1964,19,1960
1389,1964-01-20,,1964,20,1960
1390,1964-01-21,,1964,21,1960
1391,1964-01-22,,1964,22,1960
1392,1964-01-23,,1964,23,1960
1393,1964-01-24,,1964,24,1960
1394,1964-01-25,,1964,25,1960
1395,1964-01-26,,1964,26,1960
1396,1964-01-27,,1964,27,1960
1397,1964-01-28,,1964,28,1960
1398,1964-01-29,,1964,29,1960
1399,1964-01-30,,1964,30,1960
1400,1964-01-31,,1964,31,1960
1401,1964-02-01,,1964,1,1960
1402,1964-02-02,,1964,2,1960
1403,1964-02-03,,1964,3,1960
1404,1964-02-04,,1964,4,1960
1405,1964-02-05,,1964,5,1960
1406,1964-02-06,,1964,6,1960
1407,1964-02-07,,1964,7,1960
1408,1964-02-08,,1964,8,1960
1409,1964-02-09,,1964,9,1960
1410,1964-02-10,,1964,10,1960
1411,1964-02-11,,1964,11,1960
1412,1964-02-12,,1964,12,1960
1413,1964-02-13,,1964,13,1960
1414,1964-02-14,,1964,14,1960
1415,1964-02-15,,1964,15,1960
1416,1964-02-16,,1964,16,1960
1417,1964-02-17,,1964,17,1960
1418,1964-02-18,,1964,18,1960
1419,1964-02-19,,1964,19,1960
1420,1964-02-20,,1964,20,1960
1421,1964-02-21,,1964,21,1960
1422,1964-02-22,,1964,22,1960
1423,1964-02-23,,1964,23,1960
1424,1964-02-24,,1964,24,1960
1425,1964-02-25,,1964,25,1960
1426,1964-02-26,,1964,26,1960
1427,1964-02-27,,1964,27,1960
1428,1964-02-28,,1964,28,1960
1429,1964-02-29,,1964,29,1960
1430,1964-03-01,,1964,1,1960
1431,1964-03-02,,1964,2,1960
1432,1964-03-03,,1964,3,1960
1433,1964-03-04,,1964,4,1960
1434,1964-03-05,,1964,5,1960
1435,1964-03-06,,1964,6,1960
1436,1964-03-07,,1964,7,1960
1437,1964-03-08,,1964,8,1960
1438,1964-03-09,,1964,9,1960
1439,1964-03-10,,1964,10,1960
1440,1964-03-11,,1964,11,1960
1441,1964-03-12,,1964,12,1960
1442,1964-03-13,,1964,13,1960
1443,1964-03-14,,1964,14,1960
1444,1964-03-15,,1964,15,1960
1445,1964-03-16,,1964,16,1960
1446,1964-03-17,,1964,17,1960
1447,1964-03-18,,1964,18,1960
1448,1964-03-19,,1964,19,1960
1449,1964-03-20,,1964,20,1960
1450,1964-03-21,,1964,21,1960
1451,1964-03-22,,1964,22,1960
1452,1964-03-23,,1964,23,1960
1453,1964-03-24,,1964,24,1960
1454,1964-03-25,,1964,25,1960
1455,1964-03-26,,1964,26,1960
1456,1964-03-27,,1964,27,1960
1457,1964-03-28,,1964,28,1960
1458,1964-03-29,,1964,29,1960
1459,1964-03-30,,1964,30,1960
1460,1964-03-31,,1964,31,1960
1461,1964-04-01,0.040646594,1964,1,1960
1462,1964-04-02,0.040712234,1964,2,1960
1463,1964-04-03,0.040921614,1964,3,1960
1464,1964-04-04,0.04122403,1964,4,1960
1465,1964-04-05,0.041502558,1964,5,1960
1466,1964-04-06,0.041722223,1964,6,1960
1467,1964-04-07,0.04179683,1964,7,1960
1468,1964-04-08,0.041734885,1964,8,1960
1469,1964-04-09,0.041610133,1964,9,1960
1470,1964-04-10,0.04154027,1964,10,1960
1471,1964-04-11,0.041646693,1964,11,1960
1472,1964-04-12,0.04174553,1964,12,1960
