time,longitude,latitude,u10
1980-01-15 02:00:00,212.0,64.75,-1.581247439816745
1980-01-15 03:00:00,212.0,64.75,-1.3160421730530354
1980-01-15 04:00:00,212.0,64.75,-0.9685651994465694
1980-01-15 05:00:00,212.0,64.75,-0.6452857866762085
1980-01-15 06:00:00,212.0,64.75,-0.4468657878201485
1980-01-15 07:00:00,212.0,64.75,-0.13907281398489424
1980-01-15 08:00:00,212.0,64.75,0.09032006274137983
1980-01-15 09:00:00,212.0,64.75,0.12516455034537088
1980-01-15 10:00:00,212.0,64.75,0.347782110037536
1980-01-15 11:00:00,212.0,64.75,0.5442663040267073
1980-01-15 12:00:00,212.0,64.75,0.8520592778619616
1980-01-15 13:00:00,212.0,64.75,0.7901135221215334
1980-01-15 14:00:00,212.0,64.75,1.0446718621173563
1980-01-15 15:00:00,212.0,64.75,1.0862916667554563
1980-01-15 16:00:00,212.0,64.75,1.2498671780075261
1980-01-15 17:00:00,212.0,64.75,1.2401881536730839
1980-01-15 18:00:00,212.0,64.75,1.2701931291098534
1980-01-15 19:00:00,212.0,64.75,1.4366723476622552
1980-01-15 20:00:00,212.0,64.75,1.6709047365557508
1980-01-15 21:00:00,212.0,64.75,1.6554182976206437
1980-01-15 22:00:00,212.0,64.75,1.8422234672753728
1980-01-15 23:00:00,212.0,64.75,1.5208798593719006
1980-01-16 00:00:00,212.0,64.75,1.38246981138938
1980-01-16 01:00:00,212.0,64.75,1.5528206396755584
1980-01-16 02:00:00,212.0,64.75,1.5731465907778865
1980-01-16 03:00:00,212.0,64.75,1.4221538111605927
1980-01-16 04:00:00,212.0,64.75,1.1976004466015393
1980-01-16 05:00:00,212.0,64.75,1.198568349034983
1980-01-16 06:00:00,212.0,64.75,1.245027665840305
1980-01-16 07:00:00,212.0,64.75,1.2314770317720862
1980-01-16 08:00:00,212.0,64.75,1.17243498333199
1980-01-16 09:00:00,212.0,64.75,1.014666886680586
1980-01-16 10:00:00,212.0,64.75,0.7533332296506536
1980-01-16 11:00:00,212.0,64.75,1.0988743983902314
1980-01-16 12:00:00,212.0,64.75,0.5084539139892721
1980-01-16 13:00:00,212.0,64.75,-0.2581248132985303
1980-01-16 14:00:00,212.0,64.75,-0.2745791546670815
1980-01-16 15:00:00,212.0,64.75,-0.31329525200484953
1980-01-16 16:00:00,212.0,64.75,-0.3984706661479387
1980-01-16 17:00:00,212.0,64.75,-0.36846569071116875
1980-01-16 18:00:00,212.0,64.75,-0.09938881421368251
1980-01-16 19:00:00,212.0,64.75,0.08935216030793569
1980-01-16 20:00:00,212.0,64.75,0.042892843502614575
1980-01-16 21:00:00,212.0,64.75,0.12710035521225915
1980-01-16 22:00:00,212.0,64.75,0.4736094263852815
1980-01-16 23:00:00,212.0,64.75,0.4910316701872768
1980-01-17 00:00:00,212.0,64.75,0.11354972114404083
1980-01-17 01:00:00,212.0,64.75,-0.27748286196741434
1980-01-17 02:00:00,212.0,64.75,-0.3229742763392913
1980-01-17 03:00:00,212.0,64.75,-0.23489515489586976
1980-01-17 04:00:00,212.0,64.75,-0.22618403299487166
1980-01-17 05:00:00,212.0,64.75,-0.32394217877273546
1980-01-17 06:00:00,212.0,64.75,-0.5775326163351147
1980-01-17 07:00:00,212.0,64.75,-0.679162371846755
1980-01-17 08:00:00,212.0,64.75,-0.4091175929158246
1980-01-17 09:00:00,212.0,64.75,-0.3433002274416195
1980-01-17 10:00:00,212.0,64.75,-0.25425320356475334
1980-01-17 11:00:00,212.0,64.75,0.25099186669311635
1980-01-17 12:00:00,212.0,64.75,1.206311568502537
