Time,precip_mm_ERA5_12km,BETHEL AIRPORT,month
1972-01-11,0.006,0.000,Jan
1972-01-12,0.003,0.000,Jan
1972-01-13,0.000,0.000,Jan
1972-01-14,0.001,0.000,Jan
1972-01-15,0.000,0.000,Jan
1972-01-16,0.061,0.000,Jan
1972-01-17,0.035,0.000,Jan
1972-01-18,0.000,0.000,Jan
1972-01-19,0.000,0.000,Jan
1972-01-20,0.000,0.000,Jan
1972-01-21,0.000,0.000,Jan
1972-01-22,0.000,0.000,Jan
1972-01-23,0.000,0.000,Jan
1972-01-24,1.527,0.254,Jan
1972-01-25,5.741,4.826,Jan
1972-01-26,23.429,5.842,Jan
1972-01-27,8.354,2.032,Jan
1972-01-28,4.190,0.254,Jan
1972-01-29,2.689,0.254,Jan
1972-01-30,7.121,5.588,Jan
1972-01-31,0.000,0.000,Jan
1972-02-01,0.037,0.254,Feb
1972-02-02,0.120,0.000,Feb
1972-02-03,0.162,0.000,Feb
1972-02-04,0.000,0.000,Feb
1972-02-05,0.000,0.000,Feb
1972-02-06,0.000,0.000,Feb
1972-02-07,1.083,0.254,Feb
1972-02-08,1.006,0.000,Feb
1972-02-09,0.568,0.762,Feb
1972-02-10,0.007,0.000,Feb
1972-02-11,0.103,0.254,Feb
1972-02-12,0.027,0.254,Feb
1972-02-13,0.058,0.254,Feb
1972-02-14,0.001,0.000,Feb
1972-02-15,0.000,0.254,Feb
1972-02-16,0.001,0.254,Feb
1972-02-17,0.000,0.000,Feb
1972-02-18,0.000,0.000,Feb
1972-02-19,0.000,0.000,Feb
1972-02-20,0.000,0.000,Feb
1972-02-21,0.000,0.000,Feb
1972-02-22,0.001,0.000,Feb
1972-02-23,0.018,0.000,Feb
1972-02-24,0.001,0.000,Feb
1972-02-25,0.000,0.000,Feb
1972-02-26,0.026,0.000,Feb
1972-02-27,0.037,0.000,Feb
1972-02-28,0.000,0.000,Feb
1972-02-29,0.000,0.000,Feb
1972-03-01,0.000,0.000,Mar
1972-03-02,0.000,0.000,Mar
1972-03-03,0.002,0.000,Mar
1972-03-04,0.051,0.254,Mar
1972-03-05,0.026,0.000,Mar
1972-03-06,0.000,0.000,Mar
1972-03-07,0.000,0.000,Mar
1972-03-08,0.000,0.000,Mar
1972-03-09,0.000,0.000,Mar
1972-03-10,0.000,0.000,Mar
1972-03-11,0.000,0.000,Mar
1972-03-12,0.000,0.000,Mar
1972-03-13,0.000,0.000,Mar
1972-03-14,0.068,0.254,Mar
1972-03-15,0.165,0.254,Mar
1972-03-16,0.068,0.254,Mar
1972-03-17,0.008,0.000,Mar
1972-03-18,0.000,0.000,Mar
1972-03-19,0.000,0.000,Mar
1972-03-20,0.000,0.000,Mar
1972-03-21,0.000,0.000,Mar
1972-03-22,0.001,0.000,Mar
1972-03-23,0.002,0.508,Mar
1972-03-24,3.990,6.096,Mar
1972-03-25,6.721,3.556,Mar
1972-03-26,4.719,2.032,Mar
1972-03-27,0.178,0.254,Mar
1972-03-28,0.058,0.254,Mar
1972-03-29,0.003,0.000,Mar
1972-03-30,0.004,0.000,Mar
1972-03-31,1.212,2.032,Mar
1972-04-01,0.120,0.254,Apr
1972-04-02,0.332,1.778,Apr
1972-04-03,5.550,1.524,Apr
1972-04-04,0.393,0.254,Apr
1972-04-05,0.018,0.000,Apr
1972-04-06,0.000,0.254,Apr
1972-04-07,0.377,0.254,Apr
1972-04-08,4.457,1.016,Apr
1972-04-09,4.496,0.254,Apr
1972-04-10,0.187,0.254,Apr
1972-04-11,2.302,0.254,Apr
1972-04-12,5.427,0.254,Apr
1972-04-13,0.659,0.254,Apr
1972-04-14,0.233,0.254,Apr
1972-04-15,5.651,2.540,Apr
1972-04-16,3.961,1.524,Apr
1972-04-17,4.218,4.318,Apr
1972-04-18,7.211,0.762,Apr
1972-04-19,4.382,0.254,Apr
1972-04-20,0.032,0.254,Apr
1972-04-21,0.009,0.000,Apr
1972-04-22,0.803,0.254,Apr
1972-04-23,2.999,0.254,Apr
1972-04-24,1.352,0.254,Apr
1972-04-25,0.100,0.254,Apr
1972-04-26,0.001,0.000,Apr
1972-04-27,0.077,0.254,Apr
1972-04-28,0.849,0.508,Apr
1972-04-29,0.421,0.000,Apr
1972-04-30,1.891,1.016,Apr
1972-05-01,1.309,0.508,May
1972-05-02,0.617,0.000,May
1972-05-03,0.330,0.000,May
1972-05-04,0.093,0.000,May
1972-05-05,5.825,1.524,May
1972-05-06,1.416,0.254,May
1972-05-07,0.015,0.000,May
1972-05-08,0.000,0.000,May
1972-05-09,0.000,0.000,May
1972-05-10,0.052,0.000,May
1972-05-11,0.006,0.000,May
1972-05-12,0.008,0.000,May
1972-05-13,0.050,0.000,May
1972-05-14,0.122,0.254,May
1972-05-15,0.136,0.000,May
1972-05-16,0.171,0.000,May
1972-05-17,0.357,0.254,May
1972-05-18,3.104,3.302,May
1972-05-19,1.062,1.270,May
1972-05-20,0.192,0.000,May
1972-05-21,0.064,0.000,May
1972-05-22,0.066,0.254,May
1972-05-23,4.440,0.254,May
1972-05-24,4.671,0.000,May
1972-05-25,0.209,0.000,May
1972-05-26,0.028,0.000,May
1972-05-27,4.781,3.810,May
1972-05-28,1.820,2.794,May
1972-05-29,0.028,0.254,May
1972-05-30,0.160,0.254,May
1972-05-31,0.001,0.254,May
1972-06-01,3.497,3.810,Jun
1972-06-02,7.844,1.524,Jun
1972-06-03,3.284,0.254,Jun
1972-06-04,0.297,0.254,Jun
1972-06-05,0.682,0.508,Jun
1972-06-06,0.000,0.254,Jun
1972-06-07,0.379,2.794,Jun
1972-06-08,5.690,3.048,Jun
1972-06-09,6.530,0.254,Jun
1972-06-10,1.172,0.254,Jun
1972-06-11,0.198,0.254,Jun
1972-06-12,0.072,0.762,Jun
1972-06-13,0.022,0.254,Jun
1972-06-14,1.457,1.016,Jun
1972-06-15,0.000,0.000,Jun
1972-06-16,0.000,0.000,Jun
1972-06-17,0.549,0.254,Jun
1972-06-18,1.725,4.064,Jun
1972-06-19,3.690,1.524,Jun
1972-06-20,3.081,2.032,Jun
1972-06-21,0.746,0.000,Jun
1972-06-22,1.090,1.778,Jun
1972-06-23,4.100,1.524,Jun
1972-06-24,0.039,2.032,Jun
1972-06-25,1.288,1.270,Jun
1972-06-26,0.108,0.000,Jun
1972-06-27,15.149,0.254,Jun
1972-06-28,0.001,0.000,Jun
1972-06-29,0.000,0.000,Jun
1972-06-30,0.000,0.254,Jun
1972-07-01,5.575,1.270,Jul
1972-07-02,0.051,0.762,Jul
1972-07-03,0.671,0.254,Jul
1972-07-04,0.345,0.000,Jul
1972-07-05,1.667,0.000,Jul
1972-07-06,0.000,0.000,Jul
1972-07-07,0.007,0.000,Jul
1972-07-08,0.000,0.508,Jul
1972-07-09,0.114,1.016,Jul
1972-07-10,0.000,0.000,Jul
1972-07-11,2.880,0.000,Jul
1972-07-12,0.554,1.778,Jul
1972-07-13,6.681,6.858,Jul
1972-07-14,4.434,0.254,Jul
1972-07-15,15.094,7.112,Jul
1972-07-16,0.172,1.524,Jul
1972-07-17,0.491,0.254,Jul
1972-07-18,0.711,0.254,Jul
1972-07-19,0.197,0.254,Jul
1972-07-20,0.032,0.254,Jul
1972-07-21,0.000,0.000,Jul
1972-07-22,0.000,0.000,Jul
1972-07-23,0.014,0.254,Jul
1972-07-24,1.185,0.254,Jul
1972-07-25,0.549,0.254,Jul
1972-07-26,0.000,0.000,Jul
1972-07-27,0.044,0.762,Jul
1972-07-28,0.338,0.254,Jul
1972-07-29,0.579,1.270,Jul
1972-07-30,0.000,0.000,Jul
1972-07-31,0.000,0.000,Jul
1972-08-01,2.732,0.254,Aug
1972-08-02,0.970,3.810,Aug
1972-08-03,0.296,0.000,Aug
1972-08-04,0.492,0.000,Aug
1972-08-05,1.301,0.254,Aug
1972-08-06,0.000,0.000,Aug
1972-08-07,0.028,0.000,Aug
1972-08-08,0.452,0.000,Aug
1972-08-09,0.019,0.000,Aug
1972-08-10,0.000,0.000,Aug
1972-08-11,1.663,5.588,Aug
1972-08-12,5.790,1.778,Aug
1972-08-13,0.829,1.778,Aug
1972-08-14,1.761,2.032,Aug
1972-08-15,1.224,0.254,Aug
1972-08-16,1.862,1.016,Aug
1972-08-17,9.689,10.160,Aug
1972-08-18,3.824,0.762,Aug
1972-08-19,0.604,1.524,Aug
1972-08-20,4.700,5.334,Aug
1972-08-21,4.499,3.048,Aug
1972-08-22,0.622,0.508,Aug
1972-08-23,2.745,8.382,Aug
1972-08-24,15.680,16.002,Aug
1972-08-25,11.912,0.254,Aug
1972-08-26,0.000,0.000,Aug
1972-08-27,1.100,1.524,Aug
1972-08-28,1.583,3.810,Aug
1972-08-29,2.291,0.000,Aug
1972-08-30,0.095,0.000,Aug
1972-08-31,0.000,0.000,Aug
1972-09-01,0.009,0.254,Sep
1972-09-02,0.882,0.000,Sep
1972-09-03,0.477,0.254,Sep
1972-09-04,4.981,7.112,Sep
1972-09-05,2.864,7.366,Sep
1972-09-06,0.219,0.508,Sep
1972-09-07,0.142,0.000,Sep
1972-09-08,3.219,3.556,Sep
1972-09-09,5.044,3.556,Sep
1972-09-10,0.407,0.254,Sep
1972-09-11,3.209,0.254,Sep
1972-09-12,6.101,3.556,Sep
1972-09-13,3.919,5.080,Sep
1972-09-14,3.310,1.524,Sep
1972-09-15,0.823,0.000,Sep
1972-09-16,0.005,0.254,Sep
1972-09-17,0.001,0.000,Sep
1972-09-18,0.022,0.000,Sep
1972-09-19,0.000,0.000,Sep
1972-09-20,0.000,0.000,Sep
1972-09-21,0.021,0.000,Sep
1972-09-22,0.000,0.000,Sep
1972-09-23,0.000,0.000,Sep
1972-09-24,0.160,2.032,Sep
1972-09-25,18.406,17.272,Sep
1972-09-26,11.644,1.778,Sep
1972-09-27,0.000,0.000,Sep
1972-09-28,3.895,0.508,Sep
1972-09-29,0.001,0.254,Sep
1972-09-30,0.370,0.508,Sep
1972-10-01,1.212,0.254,Oct
1972-10-02,0.310,0.508,Oct
1972-10-03,0.000,0.000,Oct
1972-10-04,1.682,0.254,Oct
1972-10-05,0.157,0.254,Oct
1972-10-06,0.185,0.254,Oct
1972-10-07,0.194,1.270,Oct
1972-10-08,0.550,1.524,Oct
1972-10-09,11.710,7.620,Oct
1972-10-10,3.547,3.810,Oct
1972-10-11,0.054,0.254,Oct
1972-10-12,1.253,2.794,Oct
1972-10-13,3.733,0.000,Oct
1972-10-14,12.328,9.906,Oct
1972-10-15,2.416,0.762,Oct
1972-10-16,10.561,3.302,Oct
1972-10-17,0.407,1.270,Oct
1972-10-18,1.448,0.762,Oct
1972-10-19,4.650,2.032,Oct
1972-10-20,7.176,4.064,Oct
1972-10-21,1.362,1.270,Oct
1972-10-22,0.162,1.016,Oct
1972-10-23,0.045,0.254,Oct
1972-10-24,0.177,0.508,Oct
1972-10-25,2.430,1.270,Oct
1972-10-26,0.429,0.508,Oct
1972-10-27,15.149,19.304,Oct
1972-10-28,6.211,0.254,Oct
1972-10-29,0.127,0.000,Oct
1972-10-30,2.181,0.254,Oct
1972-10-31,0.008,0.254,Oct
1972-11-01,0.058,0.254,Nov
1972-11-02,0.074,0.254,Nov
1972-11-03,0.000,0.254,Nov
1972-11-04,0.000,0.254,Nov
1972-11-05,0.065,0.254,Nov
1972-11-06,0.300,0.254,Nov
1972-11-07,0.102,0.254,Nov
1972-11-08,0.000,0.000,Nov
1972-11-09,0.000,0.000,Nov
1972-11-10,0.344,0.254,Nov
1972-11-11,0.091,0.254,Nov
1972-11-12,0.004,0.254,Nov
1972-11-13,2.146,0.762,Nov
1972-11-14,1.039,0.762,Nov
1972-11-15,1.848,0.254,Nov
1972-11-16,1.843,1.270,Nov
1972-11-17,0.274,0.000,Nov
1972-11-18,0.138,0.000,Nov
1972-11-19,2.051,0.254,Nov
1972-11-20,0.552,0.254,Nov
1972-11-21,0.094,0.254,Nov
1972-11-22,1.742,0.254,Nov
1972-11-23,0.102,0.254,Nov
1972-11-24,2.626,0.254,Nov
1972-11-25,0.148,0.000,Nov
1972-11-26,4.228,0.254,Nov
1972-11-27,1.741,0.254,Nov
1972-11-28,0.844,0.254,Nov
1972-11-29,0.042,0.254,Nov
1972-11-30,0.213,0.254,Nov
1972-12-01,0.008,0.000,Dec
1972-12-02,0.000,0.000,Dec
1972-12-03,0.047,1.016,Dec
1972-12-04,0.261,0.254,Dec
1972-12-05,0.262,2.032,Dec
1972-12-06,3.002,1.524,Dec
1972-12-07,0.359,0.254,Dec
1972-12-08,13.902,7.112,Dec
1972-12-09,1.461,2.794,Dec
1972-12-10,0.731,0.254,Dec
1972-12-11,0.351,0.254,Dec
1972-12-12,1.061,0.762,Dec
1972-12-13,2.886,0.254,Dec
1972-12-14,0.000,0.000,Dec
1972-12-15,0.000,0.000,Dec
1972-12-16,0.000,0.254,Dec
1972-12-17,0.001,0.000,Dec
1972-12-18,0.000,0.000,Dec
1972-12-19,0.013,0.254,Dec
1972-12-20,0.142,0.254,Dec
1972-12-21,0.475,0.000,Dec
1972-12-22,0.204,0.000,Dec
1972-12-23,0.000,0.000,Dec
1972-12-24,0.000,0.000,Dec
1972-12-25,0.000,0.000,Dec
1972-12-26,0.000,0.000,Dec
1972-12-27,0.002,0.254,Dec
1972-12-28,4.561,0.254,Dec
1972-12-29,0.010,0.254,Dec
1972-12-30,0.000,0.254,Dec
1972-12-31,0.000,0.000,Dec
1973-01-01,0.277,0.762,Jan
1973-01-02,0.857,1.016,Jan
1973-01-03,0.007,0.254,Jan
1973-01-04,3.417,5.080,Jan
1973-01-05,10.196,3.556,Jan
1973-01-06,0.461,0.254,Jan
1973-01-07,0.833,0.254,Jan
1973-01-08,2.950,1.016,Jan
1973-01-09,2.517,0.254,Jan
1973-01-10,0.461,0.254,Jan
1973-01-11,0.025,0.254,Jan
1973-01-12,0.000,0.000,Jan
1973-01-13,0.000,0.000,Jan
1973-01-14,0.000,0.000,Jan
1973-01-15,0.000,0.254,Jan
1973-01-16,0.000,0.000,Jan
1973-01-17,0.000,0.000,Jan
1973-01-18,0.000,0.000,Jan
1973-01-19,0.003,0.254,Jan
1973-01-20,0.051,0.000,Jan
1973-01-21,0.070,0.254,Jan
1973-01-22,0.461,0.254,Jan
1973-01-23,0.224,0.254,Jan
1973-01-24,0.007,0.254,Jan
1973-01-25,0.000,0.000,Jan
1973-01-26,0.843,0.000,Jan
1973-01-27,8.383,0.762,Jan
1973-01-28,13.925,5.842,Jan
1973-01-29,0.254,0.000,Jan
1973-01-30,0.024,0.000,Jan
1973-01-31,0.845,1.016,Jan
1973-02-01,3.659,11.176,Feb
1973-02-02,0.215,0.762,Feb
1973-02-03,0.000,0.000,Feb
1973-02-04,0.163,0.000,Feb
1973-02-05,0.005,0.000,Feb
1973-02-06,0.862,0.254,Feb
1973-02-07,0.006,0.000,Feb
1973-02-08,0.063,0.000,Feb
1973-02-09,0.008,0.000,Feb
1973-02-10,0.000,0.000,Feb
1973-02-11,0.000,0.000,Feb
1973-02-12,0.000,0.000,Feb
1973-02-13,3.133,1.270,Feb
1973-02-14,1.621,0.762,Feb
1973-02-15,0.000,0.000,Feb
1973-02-16,0.008,0.254,Feb
1973-02-17,0.027,0.254,Feb
1973-02-18,1.147,0.762,Feb
1973-02-19,8.887,0.254,Feb
1973-02-20,2.544,0.254,Feb
1973-02-21,2.590,1.778,Feb
1973-02-22,0.004,0.000,Feb
1973-02-23,0.028,0.000,Feb
1973-02-24,0.000,0.000,Feb
1973-02-25,0.000,0.000,Feb
1973-02-26,0.020,0.254,Feb
1973-02-27,0.000,0.000,Feb
1973-02-28,0.007,0.000,Feb
1973-03-01,0.752,0.000,Mar
1973-03-02,0.096,0.254,Mar
1973-03-03,0.067,0.254,Mar
1973-03-04,1.831,1.524,Mar
1973-03-05,2.261,1.270,Mar
1973-03-06,0.347,0.254,Mar
1973-03-07,2.083,0.762,Mar
1973-03-08,6.864,4.318,Mar
1973-03-09,3.172,1.270,Mar
1973-03-10,0.156,0.000,Mar
1973-03-11,1.531,0.508,Mar
1973-03-12,0.675,0.254,Mar
1973-03-13,0.027,0.254,Mar
1973-03-14,0.331,0.254,Mar
1973-03-15,0.230,0.254,Mar
1973-03-16,0.029,0.254,Mar
1973-03-17,0.004,0.000,Mar
1973-03-18,0.000,0.254,Mar
1973-03-19,0.011,0.000,Mar
1973-03-20,0.015,0.000,Mar
1973-03-21,0.332,0.254,Mar
1973-03-22,1.216,0.000,Mar
1973-03-23,1.327,0.254,Mar
1973-03-24,0.575,0.254,Mar
1973-03-25,2.309,1.270,Mar
1973-03-26,0.532,0.254,Mar
1973-03-27,4.662,0.508,Mar
1973-03-28,5.107,0.508,Mar
1973-03-29,3.602,0.254,Mar
1973-03-30,0.188,0.254,Mar
1973-03-31,0.707,0.254,Mar
1973-04-01,0.537,0.254,Apr
1973-04-02,0.226,0.000,Apr
1973-04-03,0.014,0.000,Apr
1973-04-04,0.080,0.254,Apr
1973-04-05,1.018,0.254,Apr
1973-04-06,0.423,0.254,Apr
1973-04-07,0.075,0.254,Apr
1973-04-08,1.689,0.254,Apr
1973-04-09,0.734,0.000,Apr
1973-04-10,1.672,0.000,Apr
1973-04-11,0.726,0.000,Apr
1973-04-12,1.831,0.254,Apr
1973-04-13,0.109,0.254,Apr
1973-04-14,4.277,2.794,Apr
1973-04-15,1.795,0.254,Apr
1973-04-16,0.220,0.254,Apr
1973-04-17,0.760,0.254,Apr
1973-04-18,0.108,0.254,Apr
1973-04-19,0.249,0.254,Apr
1973-04-20,0.016,0.000,Apr
1973-04-21,0.003,0.000,Apr
1973-04-22,0.066,0.000,Apr
1973-04-23,0.075,0.254,Apr
1973-04-24,1.328,0.254,Apr
1973-04-25,0.010,0.254,Apr
1973-04-26,0.007,0.000,Apr
1973-04-27,0.002,0.000,Apr
1973-04-28,0.128,0.254,Apr
1973-04-29,2.986,0.254,Apr
1973-04-30,0.004,0.000,Apr
1973-05-01,1.918,0.762,May
1973-05-02,0.510,0.254,May
1973-05-03,1.056,0.254,May
1973-05-04,1.040,0.254,May
1973-05-05,0.102,0.254,May
1973-05-06,0.084,0.000,May
1973-05-07,0.000,0.254,May
1973-05-08,0.023,0.254,May
1973-05-09,0.001,0.000,May
1973-05-10,0.000,0.000,May
1973-05-11,2.471,0.000,May
1973-05-12,0.040,0.000,May
1973-05-13,0.000,0.000,May
1973-05-14,0.172,0.762,May
1973-05-15,1.520,1.270,May
1973-05-16,0.127,0.508,May
1973-05-17,0.118,0.000,May
1973-05-18,0.107,0.254,May
1973-05-19,7.504,5.588,May
1973-05-20,2.646,0.254,May
1973-05-21,0.521,0.254,May
1973-05-22,4.589,12.700,May
1973-05-23,0.044,1.016,May
1973-05-24,2.431,1.524,May
1973-05-25,10.409,0.254,May
1973-05-26,8.640,0.254,May
1973-05-27,0.011,0.254,May
1973-05-28,4.427,0.254,May
1973-05-29,0.036,0.000,May
1973-05-30,0.001,0.254,May
1973-05-31,4.739,1.270,May
1973-06-01,0.144,0.254,Jun
1973-06-02,0.114,0.508,Jun
1973-06-03,0.848,6.350,Jun
1973-06-04,3.111,3.556,Jun
1973-06-05,0.000,0.000,Jun
1973-06-06,0.054,0.000,Jun
1973-06-07,0.000,0.254,Jun
1973-06-08,0.004,0.254,Jun
1973-06-09,0.055,0.508,Jun
1973-06-10,0.172,0.000,Jun
1973-06-11,0.024,0.254,Jun
1973-06-12,0.067,0.254,Jun
1973-06-13,0.040,0.254,Jun
1973-06-14,6.500,0.254,Jun
1973-06-15,1.793,0.254,Jun
1973-06-16,0.260,0.000,Jun
1973-06-17,0.000,0.000,Jun
1973-06-18,0.000,0.254,Jun
1973-06-19,0.007,0.000,Jun
1973-06-20,0.000,0.000,Jun
1973-06-21,0.000,0.000,Jun
1973-06-22,0.003,0.000,Jun
1973-06-23,0.003,0.000,Jun
1973-06-24,0.000,0.000,Jun
1973-06-25,0.000,0.000,Jun
1973-06-26,0.000,0.000,Jun
1973-06-27,0.000,0.000,Jun
1973-06-28,0.000,0.000,Jun
1973-06-29,0.000,0.254,Jun
1973-06-30,0.946,0.254,Jun
1973-07-01,0.164,0.000,Jul
1973-07-02,0.159,0.254,Jul
1973-07-03,0.274,0.762,Jul
1973-07-04,0.000,0.000,Jul
1973-07-05,0.000,0.000,Jul
1973-07-06,0.000,0.000,Jul
1973-07-07,0.022,0.254,Jul
1973-07-08,4.803,11.176,Jul
1973-07-09,1.263,0.000,Jul
1973-07-10,0.030,0.000,Jul
1973-07-11,0.001,0.254,Jul
1973-07-12,5.491,0.254,Jul
1973-07-13,0.755,0.254,Jul
1973-07-14,0.000,0.000,Jul
1973-07-15,0.000,0.000,Jul
1973-07-16,0.000,0.000,Jul
1973-07-17,0.003,0.000,Jul
1973-07-18,0.001,0.000,Jul
1973-07-19,0.125,0.254,Jul
1973-07-20,0.000,0.000,Jul
1973-07-21,0.000,0.254,Jul
1973-07-22,2.618,0.254,Jul
1973-07-23,0.828,0.762,Jul
1973-07-24,0.001,0.000,Jul
1973-07-25,7.148,8.636,Jul
1973-07-26,1.018,0.254,Jul
1973-07-27,2.189,1.016,Jul
1973-07-28,11.693,0.508,Jul
1973-07-29,0.064,0.254,Jul
1973-07-30,2.733,1.016,Jul
1973-07-31,1.383,2.032,Jul
1973-08-01,0.036,1.270,Aug
1973-08-02,0.015,0.000,Aug
1973-08-03,0.000,0.000,Aug
1973-08-04,1.371,5.334,Aug
1973-08-05,5.928,8.128,Aug
1973-08-06,7.983,11.938,Aug
1973-08-07,0.826,3.302,Aug
1973-08-08,0.067,0.000,Aug
1973-08-09,0.000,0.000,Aug
1973-08-10,5.198,4.572,Aug
1973-08-11,6.569,0.508,Aug
1973-08-12,0.196,0.762,Aug
1973-08-13,0.000,0.000,Aug
1973-08-14,0.000,0.000,Aug
1973-08-15,0.000,0.000,Aug
1973-08-16,0.003,0.254,Aug
1973-08-17,3.308,0.254,Aug
1973-08-18,0.122,1.270,Aug
1973-08-19,14.776,23.876,Aug
1973-08-20,10.678,2.286,Aug
1973-08-21,0.019,0.254,Aug
1973-08-22,0.187,0.254,Aug
1973-08-23,16.447,8.890,Aug
1973-08-24,12.111,9.652,Aug
1973-08-25,6.405,2.286,Aug
1973-08-26,1.061,1.016,Aug
1973-08-27,0.388,0.254,Aug
1973-08-28,0.785,0.508,Aug
1973-08-29,2.170,1.016,Aug
1973-08-30,0.278,0.254,Aug
1973-08-31,0.001,0.000,Aug
1973-09-01,0.000,0.000,Sep
1973-09-02,0.000,0.000,Sep
1973-09-03,0.016,0.254,Sep
1973-09-04,0.083,0.000,Sep
1973-09-05,0.728,1.270,Sep
1973-09-06,0.543,0.254,Sep
1973-09-07,0.013,0.000,Sep
1973-09-08,0.061,0.254,Sep
1973-09-09,0.000,0.000,Sep
1973-09-10,0.101,0.000,Sep
1973-09-11,3.452,6.096,Sep
1973-09-12,0.658,6.350,Sep
1973-09-13,0.360,1.524,Sep
1973-09-14,2.386,4.826,Sep
1973-09-15,10.447,3.556,Sep
1973-09-16,4.093,2.032,Sep
1973-09-17,2.229,2.540,Sep
1973-09-18,6.457,2.032,Sep
1973-09-19,0.319,0.254,Sep
1973-09-20,0.926,1.778,Sep
1973-09-21,0.154,0.508,Sep
1973-09-22,0.072,0.254,Sep
1973-09-23,0.023,0.508,Sep
1973-09-24,1.284,0.762,Sep
1973-09-25,0.236,0.000,Sep
1973-09-26,0.140,0.000,Sep
1973-09-27,1.454,0.254,Sep
1973-09-28,0.826,0.254,Sep
1973-09-29,4.833,2.794,Sep
1973-09-30,15.032,5.588,Sep
1973-10-01,0.797,0.254,Oct
1973-10-02,1.975,0.762,Oct
1973-10-03,4.539,1.778,Oct
1973-10-04,3.788,0.254,Oct
1973-10-05,0.227,0.254,Oct
1973-10-06,3.259,0.762,Oct
1973-10-07,1.147,0.508,Oct
1973-10-08,8.748,5.842,Oct
1973-10-09,2.604,5.334,Oct
1973-10-10,6.471,0.508,Oct
1973-10-11,0.003,0.254,Oct
1973-10-12,0.031,0.254,Oct
1973-10-13,0.428,0.254,Oct
1973-10-14,0.000,0.000,Oct
1973-10-15,0.005,0.000,Oct
1973-10-16,20.313,20.320,Oct
1973-10-17,11.656,1.270,Oct
1973-10-18,0.000,0.254,Oct
1973-10-19,0.000,0.254,Oct
1973-10-20,0.004,0.254,Oct
1973-10-21,0.026,0.000,Oct
1973-10-22,6.661,0.508,Oct
1973-10-23,2.518,0.254,Oct
1973-10-24,3.973,5.842,Oct
1973-10-25,15.268,8.128,Oct
1973-10-26,1.315,0.508,Oct
1973-10-27,0.565,0.254,Oct
1973-10-28,0.036,0.000,Oct
1973-10-29,0.116,0.254,Oct
1973-10-30,0.312,0.254,Oct
1973-10-31,0.018,0.254,Oct
1973-11-01,0.000,0.000,Nov
1973-11-02,1.663,0.254,Nov
1973-11-03,1.707,0.254,Nov
1973-11-04,0.002,0.000,Nov
1973-11-05,0.001,0.000,Nov
1973-11-06,2.221,4.064,Nov
1973-11-07,1.395,0.254,Nov
1973-11-08,0.578,0.254,Nov
1973-11-09,0.507,1.016,Nov
1973-11-10,4.763,5.588,Nov
1973-11-11,2.738,0.508,Nov
1973-11-12,0.833,0.254,Nov
1973-11-13,0.007,0.000,Nov
1973-11-14,0.000,0.254,Nov
1973-11-15,0.455,1.016,Nov
1973-11-16,1.347,1.778,Nov
1973-11-17,14.253,6.858,Nov
1973-11-18,0.062,0.254,Nov
1973-11-19,0.533,1.270,Nov
1973-11-20,6.224,0.254,Nov
1973-11-21,12.180,4.318,Nov
1973-11-22,1.230,0.254,Nov
1973-11-23,5.588,1.524,Nov
1973-11-24,5.994,1.524,Nov
1973-11-25,0.120,0.254,Nov
1973-11-26,0.003,0.000,Nov
1973-11-27,0.001,0.000,Nov
1973-11-28,0.921,0.254,Nov
1973-11-29,0.023,0.000,Nov
1973-11-30,0.000,0.000,Nov
1973-12-01,0.001,0.000,Dec
1973-12-02,0.077,0.254,Dec
1973-12-03,0.000,0.000,Dec
1973-12-04,0.001,0.254,Dec
1973-12-05,0.000,0.000,Dec
1973-12-06,0.020,0.254,Dec
1973-12-07,0.334,0.254,Dec
1973-12-08,0.562,0.254,Dec
1973-12-09,0.889,0.254,Dec
1973-12-10,0.884,0.254,Dec
1973-12-11,0.127,0.254,Dec
1973-12-12,0.023,0.254,Dec
1973-12-13,0.000,0.000,Dec
1973-12-14,0.009,0.000,Dec
1973-12-15,0.038,0.000,Dec
1973-12-16,3.166,0.508,Dec
1973-12-17,0.394,0.254,Dec
1973-12-18,0.292,0.254,Dec
1973-12-19,0.821,0.254,Dec
1973-12-20,0.173,0.254,Dec
1973-12-21,1.221,0.254,Dec
1973-12-22,1.804,0.254,Dec
1973-12-23,0.026,0.000,Dec
1973-12-24,0.259,0.254,Dec
1973-12-25,1.029,0.254,Dec
1973-12-26,0.097,0.508,Dec
1973-12-27,5.878,0.254,Dec
1973-12-28,4.737,0.762,Dec
1973-12-29,0.243,0.254,Dec
1973-12-30,6.505,0.508,Dec
1973-12-31,0.315,0.254,Dec
1974-01-01,0.000,0.254,Jan
1974-01-02,0.762,0.254,Jan
1974-01-03,1.309,4.318,Jan
1974-01-04,2.605,1.524,Jan
1974-01-05,2.460,0.000,Jan
1974-01-06,0.009,0.254,Jan
1974-01-07,0.365,0.254,Jan
1974-01-08,0.006,0.254,Jan
1974-01-09,0.064,0.254,Jan
1974-01-10,0.158,0.000,Jan
1974-01-11,0.000,0.000,Jan
1974-01-12,0.000,0.000,Jan
1974-01-13,0.000,0.254,Jan
1974-01-14,0.000,0.000,Jan
1974-01-15,0.000,0.000,Jan
1974-01-16,0.000,0.000,Jan
1974-01-17,0.188,0.000,Jan
1974-01-18,0.000,0.000,Jan
1974-01-19,0.000,0.000,Jan
1974-01-20,0.000,0.000,Jan
