Time,precip_mm_ERA5_12km,JUNEAU AIRPORT,month
1980-12-22,0.000,0.000,Dec
1980-12-23,0.000,0.000,Dec
1980-12-24,3.818,2.794,Dec
1980-12-25,5.860,1.524,Dec
1980-12-26,0.150,0.254,Dec
1980-12-27,0.552,0.762,Dec
1980-12-28,6.752,17.272,Dec
1980-12-29,13.557,4.318,Dec
1980-12-30,2.005,0.762,Dec
1980-12-31,0.004,0.000,Dec
1981-01-01,1.095,4.064,Jan
1981-01-02,10.884,5.080,Jan
1981-01-03,13.214,12.700,Jan
1981-01-04,11.426,8.128,Jan
1981-01-05,7.551,5.588,Jan
1981-01-06,17.497,5.080,Jan
1981-01-07,6.421,2.540,Jan
1981-01-08,0.118,0.000,Jan
1981-01-09,14.534,3.810,Jan
1981-01-10,5.967,4.826,Jan
1981-01-11,8.184,6.604,Jan
1981-01-12,1.347,0.254,Jan
1981-01-13,17.746,2.540,Jan
1981-01-14,3.087,1.524,Jan
1981-01-15,3.984,4.826,Jan
1981-01-16,13.962,8.890,Jan
1981-01-17,4.970,3.556,Jan
1981-01-18,2.794,4.064,Jan
1981-01-19,9.553,5.334,Jan
1981-01-20,2.347,0.508,Jan
1981-01-21,15.168,15.240,Jan
1981-01-22,14.270,5.334,Jan
1981-01-23,3.408,4.318,Jan
1981-01-24,0.357,0.762,Jan
1981-01-25,0.000,0.000,Jan
1981-01-26,0.000,0.000,Jan
1981-01-27,3.473,3.048,Jan
1981-01-28,0.317,0.254,Jan
1981-01-29,0.000,0.000,Jan
1981-01-30,0.063,0.000,Jan
1981-01-31,1.314,0.000,Jan
1981-02-01,3.599,0.762,Feb
1981-02-02,1.962,0.762,Feb
1981-02-03,0.369,0.254,Feb
1981-02-04,0.030,0.000,Feb
1981-02-05,0.000,0.254,Feb
1981-02-06,0.005,0.000,Feb
1981-02-07,0.048,0.254,Feb
1981-02-08,0.000,0.000,Feb
1981-02-09,0.000,0.000,Feb
1981-02-10,4.501,0.508,Feb
1981-02-11,24.040,5.334,Feb
1981-02-12,3.481,7.112,Feb
1981-02-13,7.876,10.668,Feb
1981-02-14,13.823,4.064,Feb
1981-02-15,19.911,12.446,Feb
1981-02-16,4.728,1.270,Feb
1981-02-17,19.884,4.572,Feb
1981-02-18,10.170,4.826,Feb
1981-02-19,0.008,0.000,Feb
1981-02-20,23.746,7.112,Feb
1981-02-21,29.308,5.334,Feb
1981-02-22,0.323,0.254,Feb
1981-02-23,0.004,0.254,Feb
1981-02-24,0.003,0.000,Feb
1981-02-25,0.000,0.000,Feb
1981-02-26,0.000,0.000,Feb
1981-02-27,0.016,0.000,Feb
1981-02-28,0.142,0.508,Feb
1981-03-01,4.432,0.762,Mar
1981-03-02,10.612,5.080,Mar
1981-03-03,0.114,0.508,Mar
1981-03-04,2.182,0.254,Mar
1981-03-05,0.142,0.254,Mar
1981-03-06,0.014,1.270,Mar
1981-03-07,2.618,0.000,Mar
1981-03-08,8.629,2.286,Mar
1981-03-09,12.615,4.826,Mar
1981-03-10,3.892,4.572,Mar
1981-03-11,0.594,1.270,Mar
1981-03-12,1.772,1.524,Mar
1981-03-13,10.136,4.826,Mar
1981-03-14,14.237,8.636,Mar
1981-03-15,13.596,5.080,Mar
1981-03-16,0.064,0.254,Mar
1981-03-17,0.003,0.000,Mar
1981-03-18,0.000,0.000,Mar
1981-03-19,0.000,0.000,Mar
1981-03-20,0.000,0.000,Mar
1981-03-21,0.000,0.000,Mar
1981-03-22,0.990,0.254,Mar
1981-03-23,3.832,0.508,Mar
1981-03-24,4.194,0.254,Mar
1981-03-25,3.355,0.762,Mar
1981-03-26,8.624,1.778,Mar
1981-03-27,4.014,1.270,Mar
1981-03-28,0.034,0.254,Mar
1981-03-29,0.109,2.032,Mar
1981-03-30,0.993,0.254,Mar
1981-03-31,0.006,0.000,Mar
1981-04-01,2.154,5.080,Apr
1981-04-02,9.947,4.572,Apr
1981-04-03,1.822,0.254,Apr
1981-04-04,0.888,0.254,Apr
1981-04-05,0.006,0.000,Apr
1981-04-06,1.552,5.334,Apr
1981-04-07,8.271,3.556,Apr
1981-04-08,7.136,1.524,Apr
1981-04-09,0.000,0.000,Apr
1981-04-10,0.003,0.000,Apr
1981-04-11,0.000,0.000,Apr
1981-04-12,0.000,0.000,Apr
1981-04-13,3.215,1.270,Apr
1981-04-14,0.070,1.270,Apr
1981-04-15,3.766,0.508,Apr
1981-04-16,11.450,5.842,Apr
1981-04-17,0.849,6.096,Apr
1981-04-18,2.663,2.794,Apr
1981-04-19,11.459,6.858,Apr
1981-04-20,9.007,3.048,Apr
1981-04-21,4.174,2.286,Apr
1981-04-22,0.020,0.254,Apr
1981-04-23,1.695,0.000,Apr
1981-04-24,20.980,3.048,Apr
1981-04-25,0.001,0.254,Apr
1981-04-26,0.000,0.000,Apr
1981-04-27,0.002,0.000,Apr
1981-04-28,0.080,0.000,Apr
1981-04-29,0.045,0.000,Apr
1981-04-30,6.060,0.254,Apr
1981-05-01,0.144,0.000,May
1981-05-02,0.000,0.000,May
1981-05-03,0.574,0.000,May
1981-05-04,0.000,0.000,May
1981-05-05,0.000,0.000,May
1981-05-06,0.000,0.000,May
1981-05-07,0.000,0.000,May
1981-05-08,0.435,0.254,May
1981-05-09,2.371,0.254,May
1981-05-10,0.026,0.254,May
1981-05-11,0.001,0.254,May
1981-05-12,1.810,0.254,May
1981-05-13,1.917,0.254,May
1981-05-14,0.213,0.254,May
1981-05-15,1.588,1.270,May
1981-05-16,7.795,4.572,May
1981-05-17,1.696,0.254,May
1981-05-18,1.927,1.270,May
1981-05-19,0.085,0.508,May
1981-05-20,1.787,0.000,May
1981-05-21,1.635,1.016,May
1981-05-22,4.497,4.826,May
1981-05-23,4.778,0.762,May
1981-05-24,4.499,1.016,May
1981-05-25,1.009,11.176,May
1981-05-26,25.480,34.544,May
1981-05-27,7.446,7.366,May
1981-05-28,0.000,0.000,May
1981-05-29,0.387,1.270,May
1981-05-30,17.790,7.874,May
1981-05-31,0.928,5.334,May
1981-06-01,6.990,3.556,Jun
1981-06-02,2.126,1.016,Jun
1981-06-03,7.742,4.826,Jun
1981-06-04,2.260,6.096,Jun
1981-06-05,0.321,0.508,Jun
1981-06-06,0.376,7.112,Jun
1981-06-07,9.064,5.588,Jun
1981-06-08,0.005,0.000,Jun
1981-06-09,0.000,0.000,Jun
1981-06-10,0.000,0.000,Jun
1981-06-11,0.000,0.000,Jun
1981-06-12,0.710,0.000,Jun
1981-06-13,2.980,2.794,Jun
1981-06-14,13.429,0.254,Jun
1981-06-15,0.407,0.254,Jun
1981-06-16,0.002,0.254,Jun
1981-06-17,0.717,1.270,Jun
1981-06-18,0.000,0.000,Jun
1981-06-19,5.718,0.254,Jun
1981-06-20,10.748,0.254,Jun
1981-06-21,0.020,2.286,Jun
1981-06-22,0.000,0.000,Jun
1981-06-23,0.286,3.556,Jun
1981-06-24,3.366,1.524,Jun
1981-06-25,0.000,0.508,Jun
1981-06-26,9.359,1.778,Jun
1981-06-27,0.151,3.302,Jun
1981-06-28,3.424,6.604,Jun
1981-06-29,8.693,7.366,Jun
1981-06-30,2.537,2.032,Jun
1981-07-01,37.868,31.750,Jul
1981-07-02,8.881,10.414,Jul
1981-07-03,7.023,4.572,Jul
1981-07-04,1.071,3.048,Jul
1981-07-05,0.938,0.254,Jul
1981-07-06,0.182,5.080,Jul
1981-07-07,0.259,1.016,Jul
1981-07-08,0.046,2.032,Jul
1981-07-09,0.642,0.000,Jul
1981-07-10,0.170,0.000,Jul
1981-07-11,2.464,0.762,Jul
1981-07-12,0.216,0.000,Jul
1981-07-13,0.000,0.000,Jul
1981-07-14,0.157,0.000,Jul
1981-07-15,0.295,0.000,Jul
1981-07-16,0.206,0.000,Jul
1981-07-17,0.000,0.000,Jul
1981-07-18,0.557,0.254,Jul
1981-07-19,0.030,0.254,Jul
1981-07-20,0.243,0.000,Jul
1981-07-21,0.000,0.000,Jul
1981-07-22,0.021,0.000,Jul
1981-07-23,0.162,0.000,Jul
1981-07-24,3.647,8.636,Jul
1981-07-25,9.317,9.652,Jul
1981-07-26,13.086,18.034,Jul
1981-07-27,0.001,8.382,Jul
1981-07-28,0.002,0.000,Jul
1981-07-29,2.433,2.794,Jul
1981-07-30,13.524,1.778,Jul
1981-07-31,0.006,0.000,Jul
1981-08-01,0.001,0.000,Aug
1981-08-02,4.355,13.462,Aug
1981-08-03,25.219,30.734,Aug
1981-08-04,57.071,18.034,Aug
1981-08-05,31.758,6.096,Aug
1981-08-06,0.599,0.000,Aug
1981-08-07,0.000,0.000,Aug
1981-08-08,0.000,0.000,Aug
1981-08-09,5.753,0.254,Aug
1981-08-10,0.086,0.000,Aug
1981-08-11,0.202,0.254,Aug
1981-08-12,0.315,0.254,Aug
1981-08-13,10.536,1.270,Aug
1981-08-14,18.172,9.398,Aug
1981-08-15,0.001,1.524,Aug
1981-08-16,1.024,0.762,Aug
1981-08-17,0.177,0.000,Aug
1981-08-18,0.051,0.254,Aug
1981-08-19,12.995,13.716,Aug
1981-08-20,23.085,15.748,Aug
1981-08-21,13.215,16.002,Aug
1981-08-22,0.084,0.508,Aug
1981-08-23,0.000,0.000,Aug
1981-08-24,0.016,0.000,Aug
1981-08-25,0.002,0.000,Aug
1981-08-26,0.138,0.508,Aug
1981-08-27,0.484,18.796,Aug
1981-08-28,25.281,7.874,Aug
1981-08-29,0.000,0.000,Aug
1981-08-30,0.109,2.032,Aug
1981-08-31,3.156,0.508,Aug
1981-09-01,0.000,0.000,Sep
1981-09-02,0.000,0.508,Sep
1981-09-03,0.598,12.954,Sep
1981-09-04,8.287,10.160,Sep
1981-09-05,21.637,8.636,Sep
1981-09-06,71.152,29.972,Sep
1981-09-07,63.995,43.434,Sep
1981-09-08,21.911,31.496,Sep
1981-09-09,23.647,23.876,Sep
1981-09-10,18.189,21.336,Sep
1981-09-11,12.684,8.382,Sep
1981-09-12,0.309,3.810,Sep
1981-09-13,0.045,0.254,Sep
1981-09-14,21.797,16.510,Sep
1981-09-15,23.470,10.414,Sep
1981-09-16,0.195,2.286,Sep
1981-09-17,6.508,9.652,Sep
1981-09-18,10.993,4.064,Sep
1981-09-19,17.178,8.636,Sep
1981-09-20,0.000,0.000,Sep
1981-09-21,0.000,0.000,Sep
1981-09-22,0.129,0.254,Sep
1981-09-23,0.072,3.048,Sep
1981-09-24,0.665,10.922,Sep
1981-09-25,0.524,3.302,Sep
1981-09-26,0.026,0.000,Sep
1981-09-27,0.432,0.254,Sep
1981-09-28,1.214,2.032,Sep
1981-09-29,16.887,5.080,Sep
1981-09-30,14.876,23.876,Sep
1981-10-01,7.098,4.572,Oct
1981-10-02,0.545,1.524,Oct
1981-10-03,0.000,0.000,Oct
1981-10-04,0.097,0.000,Oct
1981-10-05,0.150,0.000,Oct
1981-10-06,12.405,5.334,Oct
1981-10-07,1.379,2.540,Oct
1981-10-08,0.477,0.000,Oct
1981-10-09,0.000,0.000,Oct
1981-10-10,0.004,0.254,Oct
1981-10-11,0.005,0.254,Oct
1981-10-12,4.258,4.826,Oct
1981-10-13,6.552,3.556,Oct
1981-10-14,40.772,15.494,Oct
1981-10-15,39.137,8.382,Oct
1981-10-16,0.025,3.048,Oct
1981-10-17,78.849,52.324,Oct
1981-10-18,3.364,4.572,Oct
1981-10-19,1.037,1.270,Oct
1981-10-20,0.045,0.000,Oct
1981-10-21,0.065,0.254,Oct
1981-10-22,4.775,5.842,Oct
1981-10-23,8.801,4.572,Oct
1981-10-24,21.596,10.414,Oct
1981-10-25,20.397,10.668,Oct
1981-10-26,7.140,3.048,Oct
1981-10-27,2.564,0.000,Oct
1981-10-28,5.261,1.270,Oct
1981-10-29,3.936,1.270,Oct
1981-10-30,9.304,3.302,Oct
1981-10-31,8.137,8.636,Oct
1981-11-01,2.794,4.826,Nov
1981-11-02,0.000,1.270,Nov
1981-11-03,4.815,1.778,Nov
1981-11-04,33.235,37.846,Nov
1981-11-05,12.946,15.494,Nov
1981-11-06,0.533,0.254,Nov
1981-11-07,0.108,0.254,Nov
1981-11-08,14.496,6.858,Nov
1981-11-09,6.667,10.668,Nov
1981-11-10,14.664,11.684,Nov
1981-11-11,16.050,20.066,Nov
1981-11-12,0.237,0.508,Nov
1981-11-13,0.774,1.270,Nov
1981-11-14,0.015,0.000,Nov
1981-11-15,0.959,0.254,Nov
1981-11-16,0.004,0.254,Nov
1981-11-17,0.000,0.000,Nov
1981-11-18,2.734,0.254,Nov
1981-11-19,11.285,10.922,Nov
1981-11-20,0.079,0.000,Nov
1981-11-21,4.474,0.508,Nov
1981-11-22,3.228,1.016,Nov
1981-11-23,0.457,0.000,Nov
1981-11-24,11.422,3.810,Nov
1981-11-25,0.860,10.160,Nov
1981-11-26,0.117,0.508,Nov
1981-11-27,30.383,14.986,Nov
1981-11-28,1.881,14.732,Nov
1981-11-29,13.368,4.318,Nov
1981-11-30,2.766,2.286,Nov
1981-12-01,4.429,1.778,Dec
1981-12-02,2.014,1.778,Dec
1981-12-03,0.274,0.508,Dec
1981-12-04,6.977,0.254,Dec
1981-12-05,10.558,3.556,Dec
1981-12-06,0.199,0.508,Dec
1981-12-07,0.080,0.000,Dec
1981-12-08,0.001,0.000,Dec
1981-12-09,0.000,0.000,Dec
1981-12-10,0.000,0.000,Dec
1981-12-11,0.119,1.778,Dec
1981-12-12,0.001,0.254,Dec
1981-12-13,0.000,0.000,Dec
1981-12-14,3.102,4.318,Dec
1981-12-15,4.740,3.048,Dec
1981-12-16,1.640,5.588,Dec
1981-12-17,4.878,4.318,Dec
1981-12-18,13.513,13.208,Dec
1981-12-19,0.153,3.048,Dec
1981-12-20,1.781,3.810,Dec
1981-12-21,2.454,0.508,Dec
1981-12-22,10.769,0.000,Dec
1981-12-23,0.256,0.254,Dec
1981-12-24,4.785,3.556,Dec
1981-12-25,2.151,4.318,Dec
1981-12-26,0.013,1.016,Dec
1981-12-27,0.004,0.000,Dec
1981-12-28,0.001,0.000,Dec
1981-12-29,0.000,0.000,Dec
1981-12-30,0.004,0.000,Dec
1981-12-31,0.000,0.000,Dec
1982-01-01,0.000,0.000,Jan
1982-01-02,0.000,0.000,Jan
1982-01-03,0.000,0.000,Jan
1982-01-04,0.001,0.000,Jan
1982-01-05,3.746,0.254,Jan
1982-01-06,4.274,4.826,Jan
1982-01-07,0.010,0.254,Jan
1982-01-08,9.277,9.398,Jan
1982-01-09,18.238,2.540,Jan
1982-01-10,0.042,0.254,Jan
1982-01-11,1.758,2.286,Jan
1982-01-12,14.946,31.750,Jan
1982-01-13,85.140,9.652,Jan
1982-01-14,5.470,0.000,Jan
1982-01-15,0.060,0.000,Jan
1982-01-16,1.077,0.254,Jan
1982-01-17,0.315,0.000,Jan
1982-01-18,0.371,0.000,Jan
1982-01-19,0.000,0.000,Jan
1982-01-20,0.000,0.000,Jan
1982-01-21,0.000,0.000,Jan
1982-01-22,0.003,0.000,Jan
1982-01-23,0.452,0.254,Jan
1982-01-24,2.864,6.350,Jan
1982-01-25,1.013,3.048,Jan
1982-01-26,0.026,0.508,Jan
1982-01-27,5.622,7.874,Jan
1982-01-28,3.385,8.890,Jan
1982-01-29,0.119,0.508,Jan
1982-01-30,7.203,6.350,Jan
1982-01-31,0.626,0.254,Jan
1982-02-01,0.545,4.318,Feb
1982-02-02,0.020,0.254,Feb
1982-02-03,0.000,0.254,Feb
1982-02-04,0.000,0.254,Feb
1982-02-05,0.765,3.556,Feb
1982-02-06,0.000,0.000,Feb
1982-02-07,0.000,0.000,Feb
1982-02-08,0.000,0.000,Feb
1982-02-09,6.241,6.096,Feb
1982-02-10,0.001,0.000,Feb
1982-02-11,0.001,0.000,Feb
1982-02-12,0.000,0.000,Feb
1982-02-13,0.000,0.000,Feb
1982-02-14,2.006,0.254,Feb
1982-02-15,1.372,0.000,Feb
1982-02-16,1.856,1.524,Feb
1982-02-17,3.869,2.540,Feb
1982-02-18,8.860,2.794,Feb
1982-02-19,4.422,5.080,Feb
1982-02-20,3.857,6.096,Feb
1982-02-21,0.363,4.064,Feb
1982-02-22,0.000,0.000,Feb
1982-02-23,0.027,0.000,Feb
1982-02-24,0.117,0.000,Feb
1982-02-25,0.046,0.000,Feb
1982-02-26,0.004,0.000,Feb
1982-02-27,0.327,0.254,Feb
1982-02-28,0.907,0.000,Feb
1982-03-01,0.001,0.000,Mar
1982-03-02,1.931,0.254,Mar
1982-03-03,0.001,0.000,Mar
1982-03-04,0.724,0.254,Mar
1982-03-05,4.747,4.826,Mar
1982-03-06,2.614,7.112,Mar
1982-03-07,10.995,15.240,Mar
1982-03-08,18.622,10.668,Mar
1982-03-09,5.069,3.302,Mar
1982-03-10,5.421,4.064,Mar
1982-03-11,1.323,0.254,Mar
1982-03-12,5.877,0.508,Mar
1982-03-13,1.489,1.778,Mar
1982-03-14,0.408,1.270,Mar
1982-03-15,0.930,0.762,Mar
1982-03-16,0.007,0.254,Mar
1982-03-17,0.000,0.000,Mar
1982-03-18,0.000,0.000,Mar
1982-03-19,0.451,0.254,Mar
1982-03-20,0.633,0.254,Mar
1982-03-21,2.331,0.508,Mar
1982-03-22,1.263,2.794,Mar
1982-03-23,0.048,0.000,Mar
1982-03-24,3.327,3.302,Mar
1982-03-25,4.130,0.508,Mar
1982-03-26,0.750,7.112,Mar
1982-03-27,0.022,0.000,Mar
1982-03-28,0.000,0.000,Mar
1982-03-29,0.000,0.000,Mar
1982-03-30,0.088,0.000,Mar
1982-03-31,0.009,0.000,Mar
1982-04-01,0.081,0.000,Apr
1982-04-02,0.000,0.000,Apr
1982-04-03,0.000,0.000,Apr
1982-04-04,0.000,0.000,Apr
1982-04-05,0.000,0.000,Apr
1982-04-06,0.000,0.000,Apr
1982-04-07,0.006,0.000,Apr
1982-04-08,0.004,0.000,Apr
1982-04-09,3.762,2.540,Apr
1982-04-10,0.023,0.254,Apr
1982-04-11,1.733,2.286,Apr
1982-04-12,7.373,0.762,Apr
1982-04-13,0.002,0.508,Apr
1982-04-14,1.349,0.254,Apr
1982-04-15,1.417,1.270,Apr
1982-04-16,9.742,7.112,Apr
1982-04-17,3.667,1.778,Apr
1982-04-18,5.395,3.302,Apr
1982-04-19,25.246,20.320,Apr
1982-04-20,8.793,4.318,Apr
1982-04-21,1.648,0.000,Apr
1982-04-22,0.000,0.000,Apr
1982-04-23,0.008,0.000,Apr
1982-04-24,0.852,0.254,Apr
1982-04-25,7.957,2.286,Apr
1982-04-26,12.349,7.112,Apr
1982-04-27,10.060,2.540,Apr
1982-04-28,11.453,2.286,Apr
1982-04-29,5.924,1.016,Apr
1982-04-30,2.477,2.540,Apr
1982-05-01,1.191,4.318,May
1982-05-02,0.380,0.254,May
1982-05-03,0.111,0.000,May
1982-05-04,0.020,0.254,May
1982-05-05,24.968,33.274,May
1982-05-06,17.809,9.398,May
1982-05-07,0.283,0.000,May
1982-05-08,1.701,0.000,May
1982-05-09,0.004,0.000,May
1982-05-10,9.496,6.604,May
1982-05-11,5.378,6.096,May
1982-05-12,0.021,0.254,May
1982-05-13,2.340,2.540,May
1982-05-14,0.001,0.254,May
1982-05-15,0.122,5.080,May
1982-05-16,0.217,0.000,May
1982-05-17,4.180,3.810,May
1982-05-18,13.470,10.414,May
1982-05-19,4.320,2.794,May
1982-05-20,19.850,2.540,May
1982-05-21,1.434,1.270,May
1982-05-22,32.578,12.954,May
1982-05-23,9.064,8.128,May
1982-05-24,7.500,16.256,May
1982-05-25,20.759,4.064,May
1982-05-26,0.000,0.000,May
1982-05-27,0.000,0.000,May
1982-05-28,0.019,0.000,May
1982-05-29,0.012,0.000,May
1982-05-30,0.000,0.000,May
1982-05-31,0.000,0.000,May
1982-06-01,0.000,0.000,Jun
1982-06-02,0.000,0.000,Jun
1982-06-03,0.047,0.000,Jun
1982-06-04,0.001,0.000,Jun
1982-06-05,0.005,0.000,Jun
1982-06-06,0.128,0.000,Jun
1982-06-07,0.000,0.000,Jun
1982-06-08,1.267,1.016,Jun
1982-06-09,0.000,0.254,Jun
1982-06-10,0.000,0.000,Jun
1982-06-11,0.029,0.254,Jun
1982-06-12,0.082,1.270,Jun
1982-06-13,1.485,12.700,Jun
1982-06-14,1.351,4.064,Jun
1982-06-15,1.378,11.430,Jun
1982-06-16,0.004,0.762,Jun
1982-06-17,0.022,0.000,Jun
1982-06-18,0.008,0.000,Jun
1982-06-19,8.712,8.890,Jun
1982-06-20,0.054,1.524,Jun
1982-06-21,0.004,2.794,Jun
1982-06-22,0.000,0.000,Jun
1982-06-23,0.000,0.000,Jun
1982-06-24,0.000,0.000,Jun
1982-06-25,0.000,0.000,Jun
1982-06-26,0.000,0.000,Jun
1982-06-27,0.000,0.000,Jun
1982-06-28,0.665,0.254,Jun
1982-06-29,0.000,0.000,Jun
1982-06-30,0.703,2.540,Jun
1982-07-01,0.366,6.096,Jul
1982-07-02,0.000,0.000,Jul
1982-07-03,0.000,0.000,Jul
1982-07-04,0.063,2.540,Jul
1982-07-05,0.000,0.000,Jul
1982-07-06,0.050,0.000,Jul
1982-07-07,8.029,2.794,Jul
1982-07-08,0.146,0.000,Jul
1982-07-09,0.469,0.254,Jul
1982-07-10,3.485,1.016,Jul
1982-07-11,3.354,0.762,Jul
1982-07-12,18.536,4.572,Jul
1982-07-13,1.316,2.540,Jul
1982-07-14,0.878,2.286,Jul
1982-07-15,1.562,0.254,Jul
1982-07-16,4.696,5.334,Jul
1982-07-17,5.995,3.048,Jul
1982-07-18,2.189,10.160,Jul
1982-07-19,0.740,0.000,Jul
1982-07-20,0.002,0.000,Jul
1982-07-21,0.010,0.000,Jul
1982-07-22,1.257,0.254,Jul
1982-07-23,0.001,0.000,Jul
1982-07-24,0.374,0.000,Jul
1982-07-25,0.029,0.000,Jul
1982-07-26,0.005,0.000,Jul
1982-07-27,0.000,0.000,Jul
1982-07-28,0.000,0.000,Jul
1982-07-29,0.008,0.000,Jul
1982-07-30,2.916,2.286,Jul
1982-07-31,0.014,0.254,Jul
1982-08-01,0.000,0.000,Aug
1982-08-02,0.000,0.000,Aug
1982-08-03,1.339,6.858,Aug
1982-08-04,10.701,7.874,Aug
1982-08-05,0.142,0.254,Aug
1982-08-06,13.199,4.826,Aug
1982-08-07,0.534,0.000,Aug
1982-08-08,14.198,18.288,Aug
1982-08-09,0.638,1.524,Aug
1982-08-10,0.082,0.254,Aug
1982-08-11,0.445,5.080,Aug
1982-08-12,0.389,1.524,Aug
1982-08-13,0.000,0.000,Aug
1982-08-14,0.000,0.000,Aug
1982-08-15,0.000,0.000,Aug
1982-08-16,0.002,2.286,Aug
1982-08-17,0.109,2.032,Aug
1982-08-18,0.069,0.000,Aug
1982-08-19,0.001,0.000,Aug
1982-08-20,0.000,0.000,Aug
1982-08-21,0.125,0.508,Aug
1982-08-22,7.086,8.890,Aug
1982-08-23,9.118,8.382,Aug
1982-08-24,8.932,6.096,Aug
1982-08-25,0.680,8.128,Aug
1982-08-26,27.800,45.974,Aug
1982-08-27,0.877,0.762,Aug
1982-08-28,7.449,1.524,Aug
1982-08-29,2.425,3.556,Aug
1982-08-30,7.253,10.668,Aug
1982-08-31,10.117,6.858,Aug
1982-09-01,16.764,9.144,Sep
1982-09-02,2.723,10.414,Sep
1982-09-03,0.000,0.000,Sep
1982-09-04,0.180,0.000,Sep
1982-09-05,13.198,3.810,Sep
1982-09-06,30.756,13.462,Sep
1982-09-07,10.837,0.762,Sep
1982-09-08,2.024,0.762,Sep
1982-09-09,0.000,0.254,Sep
1982-09-10,2.245,0.508,Sep
1982-09-11,0.007,0.508,Sep
1982-09-12,0.000,0.000,Sep
1982-09-13,0.001,2.794,Sep
1982-09-14,8.690,31.750,Sep
1982-09-15,0.211,1.524,Sep
1982-09-16,2.957,0.254,Sep
1982-09-17,0.001,0.000,Sep
1982-09-18,0.000,0.000,Sep
1982-09-19,0.000,0.000,Sep
1982-09-20,0.000,1.524,Sep
1982-09-21,0.404,0.000,Sep
1982-09-22,0.705,3.810,Sep
1982-09-23,6.605,16.510,Sep
1982-09-24,0.638,0.254,Sep
1982-09-25,0.052,0.254,Sep
1982-09-26,0.619,1.016,Sep
1982-09-27,2.765,4.826,Sep
1982-09-28,0.008,0.000,Sep
1982-09-29,17.558,9.144,Sep
1982-09-30,29.262,16.256,Sep
1982-10-01,0.107,12.700,Oct
1982-10-02,3.888,6.350,Oct
1982-10-03,7.617,2.540,Oct
1982-10-04,3.317,3.302,Oct
1982-10-05,10.347,4.318,Oct
1982-10-06,10.851,7.366,Oct
1982-10-07,2.027,1.524,Oct
1982-10-08,2.168,2.286,Oct
1982-10-09,14.839,13.208,Oct
1982-10-10,27.530,8.890,Oct
1982-10-11,30.610,35.814,Oct
1982-10-12,52.708,25.654,Oct
1982-10-13,2.884,7.112,Oct
1982-10-14,0.011,0.000,Oct
1982-10-15,0.002,0.000,Oct
1982-10-16,0.000,0.000,Oct
1982-10-17,3.674,6.858,Oct
1982-10-18,2.705,4.572,Oct
1982-10-19,0.021,6.858,Oct
1982-10-20,2.660,0.762,Oct
1982-10-21,3.158,4.826,Oct
1982-10-22,0.274,8.636,Oct
1982-10-23,2.420,1.778,Oct
1982-10-24,4.736,6.604,Oct
1982-10-25,6.943,5.842,Oct
1982-10-26,7.078,3.048,Oct
1982-10-27,11.843,2.286,Oct
1982-10-28,5.258,7.112,Oct
1982-10-29,12.267,7.366,Oct
1982-10-30,16.958,4.826,Oct
1982-10-31,0.030,0.254,Oct
1982-11-01,2.845,2.286,Nov
1982-11-02,22.871,10.922,Nov
1982-11-03,13.947,4.064,Nov
1982-11-04,2.155,0.254,Nov
1982-11-05,3.173,0.254,Nov
1982-11-06,0.000,0.000,Nov
1982-11-07,0.018,0.000,Nov
1982-11-08,0.261,0.508,Nov
1982-11-09,39.111,20.066,Nov
1982-11-10,0.029,0.254,Nov
1982-11-11,0.122,0.508,Nov
1982-11-12,0.005,0.000,Nov
1982-11-13,9.851,3.302,Nov
1982-11-14,13.686,3.810,Nov
1982-11-15,1.351,0.254,Nov
1982-11-16,0.069,0.000,Nov
1982-11-17,0.048,0.000,Nov
1982-11-18,0.000,0.000,Nov
1982-11-19,0.006,0.000,Nov
1982-11-20,0.000,0.000,Nov
1982-11-21,0.000,0.000,Nov
1982-11-22,0.000,0.000,Nov
1982-11-23,0.003,0.000,Nov
1982-11-24,0.006,0.254,Nov
1982-11-25,3.811,0.254,Nov
1982-11-26,12.047,4.572,Nov
1982-11-27,0.238,0.000,Nov
1982-11-28,2.750,2.794,Nov
1982-11-29,0.229,0.254,Nov
1982-11-30,0.008,0.254,Nov
1982-12-01,0.383,0.000,Dec
1982-12-02,0.967,0.254,Dec
1982-12-03,1.156,0.254,Dec
1982-12-04,1.395,0.508,Dec
1982-12-05,0.070,0.254,Dec
1982-12-06,1.999,0.762,Dec
1982-12-07,21.197,4.318,Dec
1982-12-08,7.777,3.302,Dec
1982-12-09,1.504,0.254,Dec
1982-12-10,0.054,0.000,Dec
1982-12-11,3.071,5.842,Dec
1982-12-12,9.512,1.524,Dec
1982-12-13,7.762,1.270,Dec
1982-12-14,4.294,0.254,Dec
1982-12-15,1.005,0.508,Dec
1982-12-16,0.008,0.000,Dec
1982-12-17,0.000,0.000,Dec
1982-12-18,0.402,0.254,Dec
1982-12-19,0.008,0.254,Dec
1982-12-20,0.013,0.254,Dec
1982-12-21,0.001,0.000,Dec
1982-12-22,1.538,0.254,Dec
1982-12-23,2.635,3.556,Dec
1982-12-24,4.349,3.810,Dec
1982-12-25,0.000,0.254,Dec
1982-12-26,2.311,1.778,Dec
1982-12-27,7.908,2.032,Dec
1982-12-28,0.162,0.254,Dec
1982-12-29,0.013,0.000,Dec
1982-12-30,0.006,0.000,Dec
1982-12-31,0.264,0.254,Dec
1983-01-01,1.234,0.254,Jan
